time,.gACT,.gMOD,.gGTO,.gIMC,.gSTA,.gDTA,.gDTB,.gDTC,.gDTS,.gFLT,.gPRA,.gPOA,.gCUA,.gPRB,.gPOB,.gCUB,.gPRC,.gPOC,.gCUC,.gPRS,.gPOS,.gCUS
2022/08/05/11:13:52.861069,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/11:13:52.985708,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/11:13:53.097511,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/11:13:53.210279,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/11:13:53.339888,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/11:13:53.502045,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/11:13:53.615200,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/11:13:53.729004,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/11:13:53.846579,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/11:13:53.970592,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/11:13:54.085649,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/11:13:54.201817,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/11:13:54.322584,1,0,1,3,0,0,0,0,3,0,120,7,1,0,7,1,0,7,1,0,137,0
2022/08/05/11:13:54.446349,1,0,1,3,0,0,0,0,3,0,120,9,2,0,9,2,0,9,2,0,137,0
2022/08/05/11:13:54.559377,1,0,1,3,0,0,0,0,3,0,120,12,2,0,12,2,0,12,2,0,137,0
2022/08/05/11:13:54.679950,1,0,1,3,0,0,0,0,3,0,120,15,2,0,15,2,0,15,2,0,137,0
2022/08/05/11:13:54.812235,1,0,1,3,0,0,0,0,3,0,120,18,2,0,18,2,0,18,2,0,137,0
2022/08/05/11:13:54.930001,1,0,1,3,0,0,0,0,3,0,120,21,2,0,21,2,0,21,2,0,137,0
2022/08/05/11:13:55.041260,1,0,1,3,0,0,0,0,3,0,120,24,2,0,24,2,0,24,2,0,137,0
2022/08/05/11:13:55.153697,1,0,1,3,0,0,0,0,3,0,120,27,2,0,27,2,0,27,2,0,137,0
2022/08/05/11:13:55.271498,1,0,1,3,0,0,0,0,3,0,120,30,2,0,30,2,0,30,2,0,137,0
2022/08/05/11:13:55.384825,1,0,1,3,0,0,0,0,3,0,120,33,2,0,33,2,0,33,2,0,137,0
2022/08/05/11:13:55.521097,1,0,1,3,0,0,0,0,3,0,120,36,2,0,36,2,0,36,2,0,137,0
2022/08/05/11:13:55.636051,1,0,1,3,0,0,0,0,3,0,120,39,2,0,39,2,0,39,2,0,137,0
2022/08/05/11:13:55.746935,1,0,1,3,0,0,0,0,3,0,120,42,2,0,42,2,0,42,2,0,137,0
2022/08/05/11:13:55.867957,1,0,1,3,0,0,0,0,3,0,120,45,2,0,44,2,0,44,2,0,137,0
2022/08/05/11:13:55.976469,1,0,1,3,0,0,0,0,3,0,120,47,2,0,47,2,0,47,2,0,137,0
2022/08/05/11:13:56.088595,1,0,1,3,0,0,0,0,3,0,120,50,2,0,50,2,0,50,2,0,137,0
2022/08/05/11:13:56.199361,1,0,1,3,0,0,0,0,3,0,120,53,2,0,53,2,0,53,2,0,137,0
2022/08/05/11:13:56.311655,1,0,1,3,0,0,0,0,3,0,120,56,2,0,56,2,0,56,2,0,137,0
2022/08/05/11:13:56.424845,1,0,1,3,0,0,0,0,3,0,120,59,2,0,59,3,0,59,2,0,137,0
2022/08/05/11:13:56.535645,1,0,1,3,0,0,0,0,3,0,120,62,2,0,61,3,0,61,2,0,137,0
2022/08/05/11:13:56.647694,1,0,1,3,0,0,0,0,3,0,120,64,10,0,64,10,0,64,5,0,137,0
2022/08/05/11:13:56.767675,1,0,1,3,0,0,0,0,3,0,120,64,30,0,65,30,0,66,15,0,137,0
2022/08/05/11:13:56.880893,1,0,1,3,0,2,2,0,3,0,120,64,0,0,66,0,0,67,32,0,137,0
2022/08/05/11:13:56.991922,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/11:13:57.121466,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/11:13:57.242063,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/11:13:57.355320,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/11:13:57.469630,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/11:13:57.582645,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/11:13:57.696068,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/11:13:57.822751,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/11:13:57.951170,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/11:13:58.063555,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/11:13:58.174370,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/11:13:58.286136,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/11:13:58.397010,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/11:13:58.509784,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/11:13:58.658116,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/11:13:58.773180,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/11:13:58.884494,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/11:13:59.023485,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/11:13:59.139114,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/11:13:59.259502,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/11:13:59.370981,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/11:13:59.490464,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/11:13:59.609872,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/11:13:59.720995,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/11:13:59.834490,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/11:13:59.944702,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/11:14:00.054262,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/11:14:00.165311,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/11:14:00.277845,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/11:14:00.389978,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/11:14:00.504217,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/11:14:00.617829,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/11:14:00.734206,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/11:14:00.846956,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/11:14:00.961428,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/11:14:01.072832,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/11:14:01.185424,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/11:14:01.302083,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/11:14:01.411351,1,0,1,3,0,0,0,0,3,0,0,64,3,0,66,3,0,67,3,0,137,0
2022/08/05/11:14:01.521600,1,0,1,3,0,0,0,0,3,0,0,62,2,0,64,2,0,65,3,0,137,0
2022/08/05/11:14:01.634036,1,0,1,3,0,0,0,0,3,0,0,59,2,0,61,2,0,62,2,0,137,0
2022/08/05/11:14:01.745580,1,0,1,3,0,0,0,0,3,0,0,56,2,0,58,2,0,60,2,0,137,0
2022/08/05/11:14:01.859173,1,0,1,3,0,0,0,0,3,0,0,53,2,0,55,2,0,57,2,0,137,0
2022/08/05/11:14:01.970738,1,0,1,3,0,0,0,0,3,0,0,50,2,0,52,2,0,54,2,0,137,0
2022/08/05/11:14:02.083179,1,0,1,3,0,0,0,0,3,0,0,47,2,0,49,2,0,51,2,0,137,0
2022/08/05/11:14:02.196951,1,0,1,3,0,0,0,0,3,0,0,45,2,0,47,2,0,48,2,0,137,0
2022/08/05/11:14:02.313247,1,0,1,3,0,0,0,0,3,0,0,42,2,0,44,2,0,46,2,0,137,0
2022/08/05/11:14:02.427844,1,0,1,3,0,0,0,0,3,0,0,39,2,0,41,2,0,43,2,0,137,0
2022/08/05/11:14:02.540962,1,0,1,3,0,0,0,0,3,0,0,36,2,0,38,2,0,40,2,0,137,0
2022/08/05/11:14:02.654020,1,0,1,3,0,0,0,0,3,0,0,33,2,0,35,2,0,37,2,0,137,0
2022/08/05/11:14:02.765834,1,0,1,3,0,0,0,0,3,0,0,30,2,0,33,2,0,34,2,0,137,0
2022/08/05/11:14:02.879209,1,0,1,3,0,0,0,0,3,0,0,27,2,0,30,2,0,31,2,0,137,0
2022/08/05/11:14:02.989898,1,0,1,3,0,0,0,0,3,0,0,25,2,0,27,2,0,29,2,0,137,0
2022/08/05/11:14:03.107251,1,0,1,3,0,0,0,0,3,0,0,22,2,0,24,2,0,26,2,0,137,0
2022/08/05/11:14:03.217952,1,0,1,3,0,0,0,0,3,0,0,19,2,0,22,2,0,23,2,0,137,0
2022/08/05/11:14:03.330118,1,0,1,3,0,0,0,0,3,0,0,16,2,0,19,2,0,20,2,0,137,0
2022/08/05/11:14:03.443065,1,0,1,3,0,0,0,0,3,0,0,13,2,0,16,2,0,18,2,0,137,0
2022/08/05/11:14:03.555236,1,0,1,3,0,0,0,0,3,0,0,10,2,0,13,2,0,15,2,0,137,0
2022/08/05/11:14:03.669198,1,0,1,3,0,0,0,0,3,0,0,8,2,0,10,2,0,12,2,0,137,0
2022/08/05/11:14:03.777884,1,0,1,3,0,3,0,0,3,0,0,6,0,0,8,2,0,9,2,0,137,0
2022/08/05/11:14:03.892267,1,0,1,3,0,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/11:14:04.001691,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/11:14:04.114167,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/11:14:04.230427,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/11:14:04.342911,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/11:14:04.454270,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/11:14:04.569505,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/11:14:04.679376,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/11:14:04.793557,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/11:14:04.907327,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/11:14:05.021706,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/11:14:05.132875,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/11:14:05.242314,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/11:14:05.356704,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/11:14:05.475763,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/11:14:05.588346,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/11:14:05.708087,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/11:14:05.816378,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/11:14:05.935328,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/11:14:06.047131,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/11:14:06.160788,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/11:14:06.282917,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,7,0,0,137,0
2022/08/05/11:14:06.400445,1,0,1,3,0,0,0,0,3,0,120,6,1,0,6,1,0,7,1,0,137,0
2022/08/05/11:14:06.510461,1,0,1,3,0,0,0,0,3,0,120,8,2,0,8,2,0,8,2,0,137,0
2022/08/05/11:14:06.639082,1,0,1,3,0,0,0,0,3,0,120,12,2,0,11,2,0,11,2,0,137,0
2022/08/05/11:14:06.748742,1,0,1,3,0,0,0,0,3,0,120,14,2,0,14,2,0,14,2,0,137,0
2022/08/05/11:14:06.861374,1,0,1,3,0,0,0,0,3,0,120,17,2,0,17,2,0,17,2,0,137,0
2022/08/05/11:14:06.973399,1,0,1,3,0,0,0,0,3,0,120,20,2,0,20,2,0,20,2,0,137,0
2022/08/05/11:14:07.083712,1,0,1,3,0,0,0,0,3,0,120,23,2,0,23,2,0,23,2,0,137,0
2022/08/05/11:14:07.208485,1,0,1,3,0,0,0,0,3,0,120,26,2,0,26,2,0,26,2,0,137,0
2022/08/05/11:14:07.315500,1,0,1,3,0,0,0,0,3,0,120,29,2,0,28,2,0,28,2,0,137,0
2022/08/05/11:14:07.442962,1,0,1,3,0,0,0,0,3,0,120,32,2,0,32,2,0,32,2,0,137,0
2022/08/05/11:14:07.572928,1,0,1,3,0,0,0,0,3,0,120,35,2,0,35,2,0,35,2,0,137,0
2022/08/05/11:14:07.685208,1,0,1,3,0,0,0,0,3,0,120,38,2,0,38,2,0,38,2,0,137,0
2022/08/05/11:14:07.816317,1,0,1,3,0,0,0,0,3,0,120,41,2,0,41,2,0,41,2,0,137,0
2022/08/05/11:14:07.950569,1,0,1,3,0,0,0,0,3,0,120,44,2,0,44,2,0,44,2,0,137,0
2022/08/05/11:14:08.062272,1,0,1,3,0,0,0,0,3,0,120,47,2,0,47,2,0,47,2,0,137,0
2022/08/05/11:14:08.181943,1,0,1,3,0,0,0,0,3,0,120,50,2,0,50,2,0,50,2,0,137,0
2022/08/05/11:14:08.293997,1,0,1,3,0,0,0,0,3,0,120,53,2,0,53,2,0,53,2,0,137,0
2022/08/05/11:14:08.417197,1,0,1,3,0,0,0,0,3,0,120,56,2,0,56,2,0,56,2,0,137,0
2022/08/05/11:14:08.577320,1,0,1,3,0,0,0,0,3,0,120,60,2,0,60,2,0,60,2,0,137,0
2022/08/05/11:14:08.700734,1,0,1,3,0,0,0,0,3,0,120,63,3,0,63,3,0,63,3,0,137,0
2022/08/05/11:14:08.812169,1,0,1,3,0,0,0,0,3,0,120,64,29,0,65,18,0,65,12,0,137,0
2022/08/05/11:14:08.929477,1,0,1,3,0,0,0,0,3,0,120,64,20,0,66,0,0,67,27,0,137,0
2022/08/05/11:14:09.085918,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,68,0,0,137,0
2022/08/05/11:14:09.206170,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,68,0,0,137,0
2022/08/05/11:14:09.338202,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,68,0,0,137,0
2022/08/05/11:14:09.453038,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,68,0,0,137,0
2022/08/05/11:14:09.570548,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,68,0,0,137,0
2022/08/05/11:14:09.682145,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,68,0,0,137,0
2022/08/05/11:14:09.801246,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,68,0,0,137,0
2022/08/05/11:14:09.915570,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,68,0,0,137,0
2022/08/05/11:14:10.029936,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,68,0,0,137,0
2022/08/05/11:14:10.143479,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,68,0,0,137,0
2022/08/05/11:14:10.262279,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,68,0,0,137,0
2022/08/05/11:14:10.382076,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,68,0,0,137,0
2022/08/05/11:14:10.494240,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,68,0,0,137,0
2022/08/05/11:14:10.606042,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,68,0,0,137,0
2022/08/05/11:14:10.718855,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,68,0,0,137,0
2022/08/05/11:14:10.836673,1,0,1,3,0,0,0,0,3,0,0,64,2,0,66,1,0,67,1,0,137,0
2022/08/05/11:14:10.962542,1,0,1,3,0,0,0,0,3,0,0,62,2,0,63,2,0,65,2,0,137,0
2022/08/05/11:14:11.107496,1,0,1,3,0,0,0,0,3,0,0,57,2,0,59,2,0,61,2,0,137,0
2022/08/05/11:14:11.220879,1,0,1,3,0,0,0,0,3,0,0,55,2,0,57,2,0,58,2,0,137,0
2022/08/05/11:14:11.336859,1,0,1,3,0,0,0,0,3,0,0,52,2,0,54,2,0,55,2,0,137,0
2022/08/05/11:14:11.497143,1,0,1,3,0,0,0,0,3,0,0,48,2,0,50,2,0,51,2,0,137,0
2022/08/05/11:14:11.641188,1,0,1,3,0,0,0,0,3,0,0,44,2,0,46,2,0,48,2,0,137,0
2022/08/05/11:14:11.774159,1,0,1,3,0,0,0,0,3,0,0,41,2,0,43,2,0,44,2,0,137,0
