time,.gACT,.gMOD,.gGTO,.gIMC,.gSTA,.gDTA,.gDTB,.gDTC,.gDTS,.gFLT,.gPRA,.gPOA,.gCUA,.gPRB,.gPOB,.gCUB,.gPRC,.gPOC,.gCUC,.gPRS,.gPOS,.gCUS
2022/08/05/09:37:53.523382,1,0,1,3,0,0,0,0,3,0,120,15,2,0,15,2,0,15,2,0,137,0
2022/08/05/09:37:53.639927,1,0,1,3,0,0,0,0,3,0,120,18,2,0,18,2,0,18,2,0,137,0
2022/08/05/09:37:53.756059,1,0,1,3,0,0,0,0,3,0,120,21,2,0,20,2,0,20,2,0,137,0
2022/08/05/09:37:53.866952,1,0,1,3,0,0,0,0,3,0,120,23,2,0,23,2,0,23,2,0,137,0
2022/08/05/09:37:53.990953,1,0,1,3,0,0,0,0,3,0,120,27,2,0,26,2,0,26,2,0,137,0
2022/08/05/09:37:54.113901,1,0,1,3,0,0,0,0,3,0,120,30,2,0,29,2,0,29,2,0,137,0
2022/08/05/09:37:54.304800,1,0,1,3,0,0,0,0,3,0,120,34,2,0,34,2,0,34,2,0,137,0
2022/08/05/09:37:54.419622,1,0,1,3,0,0,0,0,3,0,120,37,2,0,37,2,0,37,2,0,137,0
2022/08/05/09:37:54.567225,1,0,1,3,0,0,0,0,3,0,120,41,2,0,41,2,0,41,2,0,137,0
2022/08/05/09:37:54.685913,1,0,1,3,0,0,0,0,3,0,120,44,2,0,44,2,0,44,2,0,137,0
2022/08/05/09:37:54.871761,1,0,1,3,0,0,0,0,3,0,120,49,2,0,49,2,0,49,2,0,137,0
2022/08/05/09:37:55.011567,1,0,1,3,0,0,0,0,3,0,120,52,2,0,52,2,0,52,2,0,137,0
2022/08/05/09:37:55.129496,1,0,1,3,0,0,0,0,3,0,120,55,2,0,55,2,0,55,2,0,137,0
2022/08/05/09:37:55.241422,1,0,1,3,0,0,0,0,3,0,120,58,2,0,58,2,0,58,2,0,137,0
2022/08/05/09:37:55.353315,1,0,1,3,0,0,0,0,3,0,120,60,2,0,60,2,0,60,2,0,137,0
2022/08/05/09:37:55.525641,1,0,1,3,0,0,0,0,3,0,120,64,16,0,64,8,0,64,6,0,137,0
2022/08/05/09:37:55.638929,1,0,1,3,0,2,0,0,3,0,120,64,0,0,66,26,0,66,17,0,137,0
2022/08/05/09:37:55.751279,1,0,1,3,0,2,2,0,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:37:55.863509,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:37:55.975552,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:37:56.088109,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:37:56.209771,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:37:56.327563,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:37:56.458418,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:37:56.576417,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:37:56.697639,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:37:56.813436,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:37:56.940659,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:37:57.076813,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:37:57.202647,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:37:57.315487,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:37:57.428703,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:37:57.557356,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:37:57.669242,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:37:57.789675,1,0,1,3,0,0,0,0,3,0,0,64,6,0,66,5,0,67,5,0,137,0
2022/08/05/09:37:57.903177,1,0,1,3,0,0,0,0,3,0,0,62,2,0,64,2,0,65,2,0,137,0
2022/08/05/09:37:58.027808,1,0,1,3,0,0,0,0,3,0,0,58,2,0,60,2,0,62,2,0,137,0
2022/08/05/09:37:58.145696,1,0,1,3,0,0,0,0,3,0,0,55,2,0,58,2,0,59,2,0,137,0
2022/08/05/09:37:58.263375,1,0,1,3,0,0,0,0,3,0,0,52,2,0,55,2,0,56,2,0,137,0
2022/08/05/09:37:58.393835,1,0,1,3,0,0,0,0,3,0,0,49,2,0,52,2,0,53,2,0,137,0
2022/08/05/09:37:58.520958,1,0,1,3,0,0,0,0,3,0,0,46,2,0,48,2,0,50,2,0,137,0
2022/08/05/09:37:58.632638,1,0,1,3,0,0,0,0,3,0,0,43,2,0,45,2,0,47,2,0,137,0
2022/08/05/09:37:58.755336,1,0,1,3,0,0,0,0,3,0,0,40,2,0,42,2,0,44,2,0,137,0
2022/08/05/09:37:58.868501,1,0,1,3,0,0,0,0,3,0,0,37,2,0,40,2,0,41,2,0,137,0
2022/08/05/09:37:58.982222,1,0,1,3,0,0,0,0,3,0,0,34,2,0,37,2,0,38,2,0,137,0
2022/08/05/09:37:59.094799,1,0,1,3,0,0,0,0,3,0,0,31,2,0,34,2,0,35,2,0,137,0
2022/08/05/09:37:59.223142,1,0,1,3,0,0,0,0,3,0,0,28,2,0,31,2,0,32,2,0,137,0
2022/08/05/09:37:59.339568,1,0,1,3,0,0,0,0,3,0,0,25,2,0,28,2,0,29,2,0,137,0
2022/08/05/09:37:59.453407,1,0,1,3,0,0,0,0,3,0,0,22,3,0,25,2,0,26,2,0,137,0
2022/08/05/09:37:59.567509,1,0,1,3,0,0,0,0,3,0,0,20,2,0,22,2,0,23,2,0,137,0
2022/08/05/09:37:59.695256,1,0,1,3,0,0,0,0,3,0,0,16,2,0,19,2,0,20,2,0,137,0
2022/08/05/09:37:59.820547,1,0,1,3,0,0,0,0,3,0,0,13,2,0,16,2,0,17,2,0,137,0
2022/08/05/09:37:59.969682,1,0,1,3,0,0,0,0,3,0,0,10,2,0,13,2,0,14,2,0,137,0
2022/08/05/09:38:00.091316,1,0,1,3,0,3,0,0,3,0,0,7,1,0,10,2,0,11,2,0,137,0
2022/08/05/09:38:00.210527,1,0,1,3,0,3,3,0,3,0,0,6,0,0,6,0,0,7,2,0,137,0
2022/08/05/09:38:00.324849,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:38:00.435762,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:38:00.549773,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:38:00.679886,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:38:00.802770,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:38:00.937114,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:38:01.051107,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:38:01.164001,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:38:01.277348,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:38:01.392606,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:38:01.505573,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:38:01.618219,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:38:01.731029,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:38:01.844249,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:38:01.957891,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:38:02.077071,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:38:02.197236,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:38:02.313949,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:38:02.432852,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:38:02.575193,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:38:02.688680,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:38:02.806991,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:38:02.930378,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/08/05/09:38:03.041317,1,0,1,3,0,0,0,0,3,0,120,7,1,0,6,1,0,7,1,0,137,0
2022/08/05/09:38:03.213176,1,0,1,3,0,0,0,0,3,0,120,10,2,0,10,2,0,10,2,0,137,0
2022/08/05/09:38:03.322958,1,0,1,3,0,0,0,0,3,0,120,13,2,0,12,2,0,12,2,0,137,0
2022/08/05/09:38:03.442127,1,0,1,3,0,0,0,0,3,0,120,16,2,0,16,2,0,16,2,0,137,0
2022/08/05/09:38:03.562574,1,0,1,3,0,0,0,0,3,0,120,19,2,0,19,2,0,19,2,0,137,0
2022/08/05/09:38:03.686177,1,0,1,3,0,0,0,0,3,0,120,22,2,0,22,2,0,22,2,0,137,0
2022/08/05/09:38:03.798752,1,0,1,3,0,0,0,0,3,0,120,25,2,0,25,2,0,25,2,0,137,0
2022/08/05/09:38:03.910017,1,0,1,3,0,0,0,0,3,0,120,28,2,0,27,2,0,27,2,0,137,0
2022/08/05/09:38:04.020875,1,0,1,3,0,0,0,0,3,0,120,30,2,0,30,2,0,30,2,0,137,0
2022/08/05/09:38:04.140007,1,0,1,3,0,0,0,0,3,0,120,33,2,0,33,2,0,33,2,0,137,0
2022/08/05/09:38:04.254287,1,0,1,3,0,0,0,0,3,0,120,36,2,0,36,2,0,36,2,0,137,0
2022/08/05/09:38:04.365471,1,0,1,3,0,0,0,0,3,0,120,39,2,0,39,2,0,39,2,0,137,0
2022/08/05/09:38:04.473091,1,0,1,3,0,0,0,0,3,0,120,42,2,0,42,2,0,42,2,0,137,0
2022/08/05/09:38:04.583809,1,0,1,3,0,0,0,0,3,0,120,44,2,0,44,2,0,44,2,0,137,0
2022/08/05/09:38:04.694243,1,0,1,3,0,0,0,0,3,0,120,47,2,0,47,2,0,47,2,0,137,0
2022/08/05/09:38:04.810533,1,0,1,3,0,0,0,0,3,0,120,50,2,0,50,2,0,50,2,0,137,0
2022/08/05/09:38:04.929535,1,0,1,3,0,0,0,0,3,0,120,53,2,0,53,2,0,53,2,0,137,0
2022/08/05/09:38:05.042238,1,0,1,3,0,0,0,0,3,0,120,56,2,0,56,2,0,56,2,0,137,0
2022/08/05/09:38:05.161079,1,0,1,3,0,0,0,0,3,0,120,59,2,0,59,2,0,59,2,0,137,0
2022/08/05/09:38:05.277287,1,0,1,3,0,0,0,0,3,0,120,62,2,0,62,2,0,62,3,0,137,0
2022/08/05/09:38:05.390568,1,0,1,3,0,0,0,0,3,0,120,64,13,0,64,6,0,64,8,0,137,0
2022/08/05/09:38:05.499871,1,0,1,3,0,2,0,0,3,0,120,64,0,0,66,20,0,66,19,0,137,0
2022/08/05/09:38:05.613873,1,0,1,3,2,2,2,2,3,0,120,64,0,0,67,0,0,67,0,0,137,0
2022/08/05/09:38:05.725972,1,0,1,3,2,2,2,2,3,0,120,64,0,0,67,0,0,67,0,0,137,0
2022/08/05/09:38:05.857175,1,0,1,3,2,2,2,2,3,0,120,64,0,0,67,0,0,67,0,0,137,0
2022/08/05/09:38:05.982382,1,0,1,3,2,2,2,2,3,0,120,64,0,0,67,0,0,67,0,0,137,0
2022/08/05/09:38:06.099571,1,0,1,3,2,2,2,2,3,0,120,64,0,0,67,0,0,67,0,0,137,0
2022/08/05/09:38:06.226491,1,0,1,3,2,2,2,2,3,0,120,64,0,0,67,0,0,67,0,0,137,0
2022/08/05/09:38:06.341974,1,0,1,3,2,2,2,2,3,0,120,64,0,0,67,0,0,67,0,0,137,0
2022/08/05/09:38:06.457646,1,0,1,3,2,2,2,2,3,0,120,64,0,0,67,0,0,67,0,0,137,0
2022/08/05/09:38:06.572891,1,0,1,3,2,2,2,2,3,0,120,64,0,0,67,0,0,67,0,0,137,0
2022/08/05/09:38:06.688760,1,0,1,3,2,2,2,2,3,0,120,64,0,0,67,0,0,67,0,0,137,0
2022/08/05/09:38:06.805491,1,0,1,3,2,2,2,2,3,0,120,64,0,0,67,0,0,67,0,0,137,0
2022/08/05/09:38:06.919993,1,0,1,3,2,2,2,2,3,0,120,64,0,0,67,0,0,67,0,0,137,0
2022/08/05/09:38:07.066674,1,0,1,3,2,2,2,2,3,0,120,64,0,0,67,0,0,67,0,0,137,0
2022/08/05/09:38:07.188211,1,0,1,3,2,2,2,2,3,0,120,64,0,0,67,0,0,67,0,0,137,0
2022/08/05/09:38:07.317477,1,0,1,3,0,0,0,0,3,0,0,64,7,0,66,5,0,67,6,0,137,0
2022/08/05/09:38:07.434815,1,0,1,3,0,0,0,0,3,0,0,62,2,0,64,2,0,64,2,0,137,0
2022/08/05/09:38:07.572663,1,0,1,3,0,0,0,0,3,0,0,58,2,0,60,2,0,61,2,0,137,0
2022/08/05/09:38:07.698916,1,0,1,3,0,0,0,0,3,0,0,55,2,0,57,2,0,58,2,0,137,0
2022/08/05/09:38:07.818464,1,0,1,3,0,0,0,0,3,0,0,52,2,0,54,2,0,55,2,0,137,0
2022/08/05/09:38:07.930291,1,0,1,3,0,0,0,0,3,0,0,49,2,0,51,2,0,52,2,0,137,0
2022/08/05/09:38:08.040045,1,0,1,3,0,0,0,0,3,0,0,46,2,0,48,2,0,49,2,0,137,0
2022/08/05/09:38:08.150757,1,0,1,3,0,0,0,0,3,0,0,43,2,0,46,2,0,46,2,0,137,0
2022/08/05/09:38:08.265199,1,0,1,3,0,0,0,0,3,0,0,40,2,0,43,2,0,44,2,0,137,0
2022/08/05/09:38:08.377568,1,0,1,3,0,0,0,0,3,0,0,38,2,0,40,2,0,41,2,0,137,0
2022/08/05/09:38:08.488481,1,0,1,3,0,0,0,0,3,0,0,35,2,0,38,2,0,38,2,0,137,0
2022/08/05/09:38:08.605930,1,0,1,3,0,0,0,0,3,0,0,32,2,0,35,2,0,35,2,0,137,0
2022/08/05/09:38:08.719781,1,0,1,3,0,0,0,0,3,0,0,29,2,0,32,2,0,32,2,0,137,0
2022/08/05/09:38:08.831044,1,0,1,3,0,0,0,0,3,0,0,26,2,0,29,2,0,30,2,0,137,0
2022/08/05/09:38:08.942756,1,0,1,3,0,0,0,0,3,0,0,23,2,0,26,2,0,27,2,0,137,0
2022/08/05/09:38:09.061125,1,0,1,3,0,0,0,0,3,0,0,20,2,0,23,2,0,24,2,0,137,0
2022/08/05/09:38:09.175809,1,0,1,3,0,0,0,0,3,0,0,17,2,0,21,2,0,21,2,0,137,0
2022/08/05/09:38:09.317857,1,0,1,3,0,0,0,0,3,0,0,14,2,0,17,2,0,18,2,0,137,0
2022/08/05/09:38:09.434525,1,0,1,3,0,0,0,0,3,0,0,11,2,0,14,2,0,15,2,0,137,0
2022/08/05/09:38:09.543761,1,0,1,3,0,0,0,0,3,0,0,8,2,0,11,2,0,12,2,0,137,0
2022/08/05/09:38:09.659467,1,0,1,3,0,3,0,0,3,0,0,6,1,0,9,2,0,9,2,0,137,0
2022/08/05/09:38:09.774339,1,0,1,3,0,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:38:09.889014,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:38:10.003301,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:38:10.115635,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:38:10.231908,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:38:10.343012,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:38:10.454363,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:38:10.568274,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:38:10.682778,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:38:10.796060,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:38:10.911790,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:38:11.024822,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:38:11.143243,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:38:11.255842,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:38:11.367037,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:38:11.509031,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:38:11.624403,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:38:11.738857,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:38:11.851973,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:38:11.964786,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:38:12.079786,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:38:12.197000,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:38:12.307598,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:38:12.417256,1,0,1,3,0,0,0,0,3,0,120,6,1,0,7,1,0,7,1,0,137,0
2022/08/05/09:38:12.529416,1,0,1,3,0,0,0,0,3,0,120,9,2,0,9,2,0,9,2,0,137,0
2022/08/05/09:38:12.641713,1,0,1,3,0,0,0,0,3,0,120,12,2,0,12,2,0,12,2,0,137,0
2022/08/05/09:38:12.755225,1,0,1,3,0,0,0,0,3,0,120,15,2,0,15,2,0,15,2,0,137,0
2022/08/05/09:38:12.868465,1,0,1,3,0,0,0,0,3,0,120,18,2,0,18,2,0,18,2,0,137,0
2022/08/05/09:38:12.981771,1,0,1,3,0,0,0,0,3,0,120,20,2,0,20,2,0,20,2,0,137,0
2022/08/05/09:38:13.093544,1,0,1,3,0,0,0,0,3,0,120,23,2,0,23,2,0,23,2,0,137,0
2022/08/05/09:38:13.205419,1,0,1,3,0,0,0,0,3,0,120,26,2,0,26,2,0,26,2,0,137,0
