time,.data
2022/09/12/10:52:49.945011,5.532393694474917e-26
2022/09/12/10:52:50.153913,5.532393694474917e-26
2022/09/12/10:52:50.363828,5.532393694474917e-26
2022/09/12/10:52:50.592957,5.532393694474917e-26
2022/09/12/10:52:50.800122,5.532393694474917e-26
2022/09/12/10:52:51.009063,5.532393694474917e-26
2022/09/12/10:52:51.220064,7.004979451476028e-26
2022/09/12/10:52:51.430356,2.886471634487628e-25
2022/09/12/10:52:51.637119,5.523448135069227e-26
2022/09/12/10:52:51.845955,5.532393694474917e-26
2022/09/12/10:52:52.054970,1.1230319989149148e-25
2022/09/12/10:52:52.264161,5.532393694474917e-26
2022/09/12/10:52:52.471630,5.532393694474917e-26
2022/09/12/10:52:52.679827,5.532393694474917e-26
2022/09/12/10:52:52.892737,2.2796778540393627e-25
2022/09/12/10:52:53.119894,5.532393694474917e-26
2022/09/12/10:52:53.328543,5.532393694474917e-26
2022/09/12/10:52:53.537466,1.784045161650086e-22
2022/09/12/10:52:53.746712,0.548133134841919
2022/09/12/10:52:53.951595,4.805605888366699
2022/09/12/10:52:54.158654,2.94663143157959
2022/09/12/10:52:54.369059,12.03364086151123
2022/09/12/10:52:54.574199,16.213058471679688
2022/09/12/10:52:54.780949,4.240479469299316
2022/09/12/10:52:54.992243,3.5086209774017334
2022/09/12/10:52:55.200728,12.832045555114746
2022/09/12/10:52:55.409403,6.899801731109619
2022/09/12/10:52:55.628797,11.418283462524414
2022/09/12/10:52:55.839525,4.6761250495910645
2022/09/12/10:52:56.046503,8.76606273651123
2022/09/12/10:52:56.257121,7.045019626617432
2022/09/12/10:52:56.462306,4.673343658447266
2022/09/12/10:52:56.669477,8.10654067993164
2022/09/12/10:52:56.878547,3.4130969047546387
2022/09/12/10:52:57.088375,11.42159366607666
2022/09/12/10:52:57.297021,8.921651840209961
2022/09/12/10:52:57.502078,4.975127696990967
2022/09/12/10:52:57.710181,5.564911842346191
2022/09/12/10:52:57.919728,6.812864303588867
2022/09/12/10:52:58.143695,3.630673408508301
2022/09/12/10:52:58.349185,10.555513381958008
2022/09/12/10:52:58.561301,13.756695747375488
2022/09/12/10:52:58.767344,6.189568042755127
2022/09/12/10:52:58.976801,7.580493927001953
2022/09/12/10:52:59.186118,2.224505662918091
2022/09/12/10:52:59.390584,4.178305625915527
2022/09/12/10:52:59.597563,3.9273715019226074
2022/09/12/10:52:59.807028,6.812864303588867
