time,.gACT,.gMOD,.gGTO,.gIMC,.gSTA,.gDTA,.gDTB,.gDTC,.gDTS,.gFLT,.gPRA,.gPOA,.gCUA,.gPRB,.gPOB,.gCUB,.gPRC,.gPOC,.gCUC,.gPRS,.gPOS,.gCUS
2022/09/09/16:11:15.121162,1,0,1,3,0,0,0,0,3,0,255,77,3,0,77,2,0,77,4,0,137,0
2022/09/09/16:11:15.241339,1,0,1,3,0,0,0,0,3,0,255,79,17,0,80,5,0,79,15,0,137,0
2022/09/09/16:11:15.346135,1,0,1,3,0,2,0,2,3,0,255,79,0,0,81,11,0,80,0,0,137,0
2022/09/09/16:11:15.452277,1,0,1,3,0,2,0,2,3,0,255,79,0,0,83,21,0,80,0,0,137,0
2022/09/09/16:11:15.558379,1,0,1,3,2,2,2,2,3,0,255,79,0,0,83,0,0,80,0,0,137,0
2022/09/09/16:11:15.664344,1,0,1,3,2,2,2,2,3,0,255,79,0,0,83,0,0,80,0,0,137,0
2022/09/09/16:11:15.770869,1,0,1,3,2,2,2,2,3,0,255,79,0,0,83,0,0,80,0,0,137,0
2022/09/09/16:11:15.880270,1,0,1,3,2,2,2,2,3,0,255,79,0,0,83,0,0,80,0,0,137,0
2022/09/09/16:11:15.987158,1,0,1,3,0,0,0,0,3,0,0,79,2,0,83,1,0,79,1,0,137,0
2022/09/09/16:11:16.095227,1,0,1,3,0,0,0,0,3,0,255,77,5,0,81,4,0,78,5,0,137,0
2022/09/09/16:11:16.203763,1,0,1,3,0,0,0,0,3,0,255,78,29,0,83,11,0,79,18,0,137,0
2022/09/09/16:11:16.311476,1,0,1,3,0,0,0,0,3,0,255,78,30,0,85,30,0,81,35,0,137,0
2022/09/09/16:11:16.420137,1,0,1,3,2,2,2,2,3,0,255,78,0,0,85,0,0,81,0,0,137,0
2022/09/09/16:11:16.527422,1,0,1,3,2,2,2,2,3,0,255,78,0,0,85,0,0,81,0,0,137,0
2022/09/09/16:11:16.636496,1,0,1,3,2,2,2,2,3,0,255,78,0,0,85,0,0,81,0,0,137,0
2022/09/09/16:11:16.743459,1,0,1,3,2,2,2,2,3,0,255,78,0,0,85,0,0,81,0,0,137,0
2022/09/09/16:11:16.851417,1,0,1,3,2,2,2,2,3,0,255,78,0,0,85,0,0,81,0,0,137,0
2022/09/09/16:11:16.958131,1,0,1,3,2,2,2,2,3,0,255,78,0,0,85,0,0,81,0,0,137,0
2022/09/09/16:11:17.067315,1,0,1,3,2,2,2,2,3,0,255,78,0,0,85,0,0,81,0,0,137,0
2022/09/09/16:11:17.174819,1,0,1,3,2,2,2,2,3,0,255,78,0,0,85,0,0,81,0,0,137,0
2022/09/09/16:11:17.283308,1,0,1,3,2,2,2,2,3,0,255,78,0,0,85,0,0,81,0,0,137,0
2022/09/09/16:11:17.391313,1,0,1,3,2,2,2,2,3,0,255,78,0,0,85,0,0,81,0,0,137,0
2022/09/09/16:11:17.499362,1,0,1,3,2,2,2,2,3,0,255,78,0,0,85,0,0,81,0,0,137,0
2022/09/09/16:11:17.608776,1,0,1,3,2,2,2,2,3,0,255,78,0,0,85,0,0,81,0,0,137,0
2022/09/09/16:11:17.716631,1,0,1,3,2,2,2,2,3,0,255,78,0,0,85,0,0,81,0,0,137,0
2022/09/09/16:11:17.825501,1,0,1,3,2,2,2,2,3,0,255,78,0,0,85,0,0,81,0,0,137,0
2022/09/09/16:11:17.935081,1,0,1,3,2,2,2,2,3,0,255,78,0,0,85,0,0,81,0,0,137,0
2022/09/09/16:11:18.042142,1,0,1,3,2,2,2,2,3,0,255,78,0,0,85,0,0,81,0,0,137,0
2022/09/09/16:11:18.150476,1,0,1,3,2,2,2,2,3,0,255,78,0,0,85,0,0,81,0,0,137,0
2022/09/09/16:11:18.258217,1,0,1,3,2,2,2,2,3,0,255,78,0,0,85,0,0,81,0,0,137,0
