time,.gACT,.gMOD,.gGTO,.gIMC,.gSTA,.gDTA,.gDTB,.gDTC,.gDTS,.gFLT,.gPRA,.gPOA,.gCUA,.gPRB,.gPOB,.gCUB,.gPRC,.gPOC,.gCUC,.gPRS,.gPOS,.gCUS
2022/08/05/09:36:01.757524,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:36:01.893017,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:36:02.042105,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:36:02.153974,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:36:02.277732,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:36:02.428917,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:36:02.550316,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:36:02.661710,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:36:02.784859,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:36:02.904848,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:36:03.017802,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:36:03.128578,1,0,1,3,0,0,0,0,3,0,120,6,1,0,7,3,0,7,3,0,137,0
2022/08/05/09:36:03.238861,1,0,1,3,0,0,0,0,3,0,120,8,2,0,9,2,0,9,2,0,137,0
2022/08/05/09:36:03.352057,1,0,1,3,0,0,0,0,3,0,120,11,2,0,11,2,0,11,2,0,137,0
2022/08/05/09:36:03.461769,1,0,1,3,0,0,0,0,3,0,120,14,2,0,14,2,0,14,2,0,137,0
2022/08/05/09:36:03.570330,1,0,1,3,0,0,0,0,3,0,120,17,2,0,17,2,0,17,2,0,137,0
2022/08/05/09:36:03.680637,1,0,1,3,0,0,0,0,3,0,120,20,2,0,20,2,0,20,2,0,137,0
2022/08/05/09:36:03.792123,1,0,1,3,0,0,0,0,3,0,120,22,2,0,22,2,0,22,2,0,137,0
2022/08/05/09:36:03.904977,1,0,1,3,0,0,0,0,3,0,120,25,2,0,25,2,0,25,2,0,137,0
2022/08/05/09:36:04.016843,1,0,1,3,0,0,0,0,3,0,120,28,2,0,28,2,0,28,2,0,137,0
2022/08/05/09:36:04.129132,1,0,1,3,0,0,0,0,3,0,120,31,2,0,31,2,0,31,2,0,137,0
2022/08/05/09:36:04.245877,1,0,1,3,0,0,0,0,3,0,120,34,2,0,34,2,0,34,2,0,137,0
2022/08/05/09:36:04.358900,1,0,1,3,0,0,0,0,3,0,120,37,2,0,37,2,0,37,2,0,137,0
2022/08/05/09:36:04.478115,1,0,1,3,0,0,0,0,3,0,120,40,2,0,40,2,0,40,2,0,137,0
2022/08/05/09:36:04.587668,1,0,1,3,0,0,0,0,3,0,120,43,2,0,42,2,0,42,2,0,137,0
2022/08/05/09:36:04.705920,1,0,1,3,0,0,0,0,3,0,120,46,2,0,45,2,0,45,2,0,137,0
2022/08/05/09:36:04.820505,1,0,1,3,0,0,0,0,3,0,120,48,2,0,48,2,0,48,2,0,137,0
2022/08/05/09:36:04.942622,1,0,1,3,0,0,0,0,3,0,120,51,2,0,51,2,0,51,2,0,137,0
2022/08/05/09:36:05.086603,1,0,1,3,0,0,0,0,3,0,120,55,2,0,55,2,0,55,2,0,137,0
2022/08/05/09:36:05.196440,1,0,1,3,0,0,0,0,3,0,120,58,2,0,58,2,0,58,2,0,137,0
