time,.data
2022/09/12/13:13:11.288866,5.532393694474917e-26
2022/09/12/13:13:11.496520,5.532393694474917e-26
2022/09/12/13:13:11.706015,7.004979451476028e-26
2022/09/12/13:13:11.914433,5.532393694474917e-26
2022/09/12/13:13:12.123248,5.532393694474917e-26
2022/09/12/13:13:12.332319,5.532393694474917e-26
2022/09/12/13:13:12.543377,5.532393694474917e-26
2022/09/12/13:13:12.750530,5.532393694474917e-26
2022/09/12/13:13:12.958834,5.532393694474917e-26
2022/09/12/13:13:13.170907,5.532393694474917e-26
2022/09/12/13:13:13.397142,5.532393694474917e-26
2022/09/12/13:13:13.608126,5.532393694474917e-26
2022/09/12/13:13:13.814498,4.62759020422808e-25
2022/09/12/13:13:14.026040,5.532393694474917e-26
2022/09/12/13:13:14.236558,5.532393694474917e-26
2022/09/12/13:13:14.441458,5.532393694474917e-26
2022/09/12/13:13:14.650273,5.532393694474917e-26
2022/09/12/13:13:14.860476,5.532393694474917e-26
2022/09/12/13:13:15.069669,5.532393694474917e-26
2022/09/12/13:13:15.277586,0.48145025968551636
2022/09/12/13:13:15.488175,0.589084804058075
2022/09/12/13:13:15.694443,6.225467205047607
2022/09/12/13:13:15.917166,16.70730972290039
2022/09/12/13:13:16.126088,11.601812362670898
2022/09/12/13:13:16.341389,19.031787872314453
2022/09/12/13:13:16.539376,3.665799140930176
2022/09/12/13:13:16.747596,4.176393032073975
2022/09/12/13:13:16.956344,12.160449028015137
2022/09/12/13:13:17.167623,6.464380264282227
2022/09/12/13:13:17.369965,10.105855941772461
2022/09/12/13:13:17.580340,4.208186149597168
2022/09/12/13:13:17.787932,18.06049919128418
2022/09/12/13:13:17.992583,16.989582061767578
2022/09/12/13:13:18.201209,12.338762283325195
