time,.data
2022/09/08/13:12:38.430167,12.542205810546875
2022/09/08/13:12:38.639828,8.945610046386719
2022/09/08/13:12:38.844465,4.9251813888549805
2022/09/08/13:12:39.054466,4.9251813888549805
2022/09/08/13:12:39.258047,2.820106267929077
2022/09/08/13:12:39.461684,8.94465446472168
2022/09/08/13:12:39.672361,11.409530639648438
2022/09/08/13:12:39.893857,14.325394630432129
2022/09/08/13:12:40.096668,8.399648666381836
2022/09/08/13:12:40.301880,7.4689788818359375
2022/09/08/13:12:40.510254,7.830528259277344
2022/09/08/13:12:40.716548,9.765643119812012
2022/09/08/13:12:40.925598,14.32211685180664
2022/09/08/13:12:41.130601,8.745054244995117
2022/09/08/13:12:41.334094,9.988386154174805
2022/09/08/13:12:41.544220,21.24664306640625
2022/09/08/13:12:41.747803,7.013031005859375
2022/09/08/13:12:41.953334,9.988386154174805
2022/09/08/13:12:42.163045,9.765345573425293
2022/09/08/13:12:42.370486,9.37878131866455
2022/09/08/13:12:42.591214,17.03650665283203
2022/09/08/13:12:42.796016,5.8560309410095215
2022/09/08/13:12:43.006115,5.497288703918457
2022/09/08/13:12:43.209613,5.725440979003906
2022/09/08/13:12:43.418226,7.353519439697266
2022/09/08/13:12:43.624474,20.39780616760254
2022/09/08/13:12:43.828422,7.8852033615112305
2022/09/08/13:12:44.036736,11.229386329650879
2022/09/08/13:12:44.242557,6.854233741760254
2022/09/08/13:12:44.451861,8.745187759399414
2022/09/08/13:12:44.657430,12.047005653381348
2022/09/08/13:12:44.860037,9.168375015258789
2022/09/08/13:12:45.071156,11.153736114501953
2022/09/08/13:12:45.291410,5.373386859893799
2022/09/08/13:12:45.497279,11.434103965759277
2022/09/08/13:12:45.705243,6.180861949920654
2022/09/08/13:12:45.908938,12.541055679321289
2022/09/08/13:12:46.118763,6.854966163635254
2022/09/08/13:12:46.322256,7.027170658111572
2022/09/08/13:12:46.527507,14.916297912597656
2022/09/08/13:12:46.736108,14.921533584594727
2022/09/08/13:12:46.943009,11.231785774230957
2022/09/08/13:12:47.152597,7.522965431213379
2022/09/08/13:12:47.355805,6.901354789733887
2022/09/08/13:12:47.559206,10.238211631774902
2022/09/08/13:12:47.772482,9.169634819030762
2022/09/08/13:12:47.989826,6.435126781463623
2022/09/08/13:12:48.198307,4.517187595367432
2022/09/08/13:12:48.403059,5.765594005584717
2022/09/08/13:12:48.608641,10.905007362365723
2022/09/08/13:12:48.816646,9.37878131866455
2022/09/08/13:12:49.022224,15.643359184265137
