time,.gACT,.gMOD,.gGTO,.gIMC,.gSTA,.gDTA,.gDTB,.gDTC,.gDTS,.gFLT,.gPRA,.gPOA,.gCUA,.gPRB,.gPOB,.gCUB,.gPRC,.gPOC,.gCUC,.gPRS,.gPOS,.gCUS
2022/08/05/11:01:11.957534,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,6,0,0,137,0
2022/08/05/11:01:12.066067,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,6,0,0,137,0
2022/08/05/11:01:12.175371,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,6,0,0,137,0
2022/08/05/11:01:12.285203,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,6,0,0,137,0
2022/08/05/11:01:12.393888,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,6,0,0,137,0
2022/08/05/11:01:12.509252,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,6,0,0,137,0
2022/08/05/11:01:12.619826,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,6,0,0,137,0
2022/08/05/11:01:12.734106,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,6,0,0,137,0
2022/08/05/11:01:12.847970,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,6,0,0,137,0
2022/08/05/11:01:12.961890,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,6,0,0,137,0
2022/08/05/11:01:13.070166,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,6,0,0,137,0
2022/08/05/11:01:13.182876,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,6,0,0,137,0
2022/08/05/11:01:13.294793,1,0,1,3,0,0,0,0,3,0,120,6,1,0,7,3,0,6,0,0,137,0
2022/08/05/11:01:13.407850,1,0,1,3,0,0,0,0,3,0,120,8,2,0,9,2,0,8,2,0,137,0
2022/08/05/11:01:13.524050,1,0,1,3,0,0,0,0,3,0,120,11,2,0,12,2,0,11,2,0,137,0
2022/08/05/11:01:13.647860,1,0,1,3,0,0,0,0,3,0,120,14,2,0,15,2,0,14,2,0,137,0
2022/08/05/11:01:13.771479,1,0,1,3,0,0,0,0,3,0,120,18,2,0,18,2,0,18,2,0,137,0
2022/08/05/11:01:13.884971,1,0,1,3,0,0,0,0,3,0,120,21,2,0,21,2,0,21,2,0,137,0
2022/08/05/11:01:13.994132,1,0,1,3,0,0,0,0,3,0,120,23,2,0,23,2,0,23,2,0,137,0
2022/08/05/11:01:14.102677,1,0,1,3,0,0,0,0,3,0,120,26,2,0,26,2,0,26,2,0,137,0
2022/08/05/11:01:14.214345,1,0,1,3,0,0,0,0,3,0,120,29,2,0,29,2,0,29,2,0,137,0
2022/08/05/11:01:14.347325,1,0,1,3,0,0,0,0,3,0,120,32,2,0,32,2,0,32,2,0,137,0
2022/08/05/11:01:14.457903,1,0,1,3,0,0,0,0,3,0,120,35,2,0,35,2,0,35,2,0,137,0
2022/08/05/11:01:14.572487,1,0,1,3,0,0,0,0,3,0,120,38,2,0,38,2,0,38,2,0,137,0
2022/08/05/11:01:14.680661,1,0,1,3,0,0,0,0,3,0,120,41,2,0,41,2,0,41,2,0,137,0
2022/08/05/11:01:14.814509,1,0,1,3,0,0,0,0,3,0,120,44,2,0,44,2,0,44,2,0,137,0
2022/08/05/11:01:14.923128,1,0,1,3,0,0,0,0,3,0,120,47,2,0,46,2,0,46,2,0,137,0
2022/08/05/11:01:15.032566,1,0,1,3,0,0,0,0,3,0,120,49,2,0,49,2,0,49,2,0,137,0
2022/08/05/11:01:15.141239,1,0,1,3,0,0,0,0,3,0,120,52,2,0,52,2,0,52,2,0,137,0
2022/08/05/11:01:15.248405,1,0,1,3,0,0,0,0,3,0,120,55,2,0,55,2,0,55,2,0,137,0
2022/08/05/11:01:15.357919,1,0,1,3,0,0,0,0,3,0,120,58,2,0,57,2,0,57,2,0,137,0
2022/08/05/11:01:15.468144,1,0,1,3,0,0,0,0,3,0,120,60,3,0,60,3,0,60,2,0,137,0
2022/08/05/11:01:15.577603,1,0,1,3,0,0,0,0,3,0,120,62,11,0,62,10,0,63,2,0,137,0
2022/08/05/11:01:15.737870,1,0,1,3,0,2,2,0,3,0,120,63,0,0,64,0,0,66,8,0,137,0
2022/08/05/11:01:15.847144,1,0,1,3,0,2,2,0,3,0,120,63,0,0,64,0,0,68,20,0,137,0
2022/08/05/11:01:15.956770,1,0,1,3,2,2,2,2,3,0,120,63,0,0,64,0,0,68,0,0,137,0
2022/08/05/11:01:16.066372,1,0,1,3,2,2,2,2,3,0,120,63,0,0,64,0,0,68,0,0,137,0
2022/08/05/11:01:16.177383,1,0,1,3,2,2,2,2,3,0,120,63,0,0,64,0,0,68,0,0,137,0
2022/08/05/11:01:16.290530,1,0,1,3,2,2,2,2,3,0,120,63,0,0,64,0,0,68,0,0,137,0
2022/08/05/11:01:16.397887,1,0,1,3,2,2,2,2,3,0,120,63,0,0,64,0,0,68,0,0,137,0
2022/08/05/11:01:16.506497,1,0,1,3,2,2,2,2,3,0,120,63,0,0,64,0,0,68,0,0,137,0
2022/08/05/11:01:16.615487,1,0,1,3,2,2,2,2,3,0,120,63,0,0,64,0,0,68,0,0,137,0
2022/08/05/11:01:16.736232,1,0,1,3,2,2,2,2,3,0,120,63,0,0,64,0,0,68,0,0,137,0
2022/08/05/11:01:16.850369,1,0,1,3,2,2,2,2,3,0,120,63,0,0,64,0,0,68,0,0,137,0
2022/08/05/11:01:16.959092,1,0,1,3,2,2,2,2,3,0,120,63,0,0,64,0,0,68,0,0,137,0
2022/08/05/11:01:17.084408,1,0,1,3,2,2,2,2,3,0,120,63,0,0,64,0,0,68,0,0,137,0
2022/08/05/11:01:17.201382,1,0,1,3,2,2,2,2,3,0,120,63,0,0,64,0,0,68,0,0,137,0
2022/08/05/11:01:17.311968,1,0,1,3,2,2,2,2,3,0,120,63,0,0,64,0,0,68,0,0,137,0
