time,.data
2022/09/12/11:02:17.852549,5.532393694474917e-26
2022/09/12/11:02:18.076340,5.532393694474917e-26
2022/09/12/11:02:18.285273,5.532393694474917e-26
2022/09/12/11:02:18.497757,5.532393694474917e-26
2022/09/12/11:02:18.706378,5.532393694474917e-26
2022/09/12/11:02:18.914240,5.532393694474917e-26
2022/09/12/11:02:19.123016,5.532393694474917e-26
2022/09/12/11:02:19.333650,5.532393694474917e-26
2022/09/12/11:02:19.542534,7.004979451476028e-26
2022/09/12/11:02:19.752157,8.869530470758829e-26
2022/09/12/11:02:19.959285,5.532393694474917e-26
2022/09/12/11:02:20.167384,5.532393694474917e-26
2022/09/12/11:02:20.377513,5.532393694474917e-26
2022/09/12/11:02:20.601895,5.532393694474917e-26
2022/09/12/11:02:20.811577,5.532393694474917e-26
2022/09/12/11:02:21.024340,5.532393694474917e-26
2022/09/12/11:02:21.233924,5.532393694474917e-26
2022/09/12/11:02:21.441301,5.532393694474917e-26
2022/09/12/11:02:21.649945,5.532393694474917e-26
2022/09/12/11:02:21.859038,5.532393694474917e-26
2022/09/12/11:02:22.070121,5.532393694474917e-26
2022/09/12/11:02:22.278796,5.532393694474917e-26
2022/09/12/11:02:22.487237,5.532393694474917e-26
2022/09/12/11:02:22.695072,5.532393694474917e-26
2022/09/12/11:02:22.904920,5.532393694474917e-26
2022/09/12/11:02:23.128759,5.532393694474917e-26
2022/09/12/11:02:23.341231,5.532393694474917e-26
2022/09/12/11:02:23.550116,5.532393694474917e-26
2022/09/12/11:02:23.763196,5.532393694474917e-26
2022/09/12/11:02:23.969930,5.532393694474917e-26
2022/09/12/11:02:24.178795,5.532393694474917e-26
2022/09/12/11:02:24.386670,5.532393694474917e-26
2022/09/12/11:02:24.594662,5.532393694474917e-26
2022/09/12/11:02:24.803356,5.532393694474917e-26
2022/09/12/11:02:25.012784,0.9570253491401672
2022/09/12/11:02:25.223491,8.096404075622559
2022/09/12/11:02:25.427004,21.79908561706543
2022/09/12/11:02:25.651636,6.782990455627441
2022/09/12/11:02:25.860360,5.532393694474917e-26
2022/09/12/11:02:26.069865,5.532393694474917e-26
2022/09/12/11:02:26.278049,5.532393694474917e-26
2022/09/12/11:02:26.489144,10.385683059692383
2022/09/12/11:02:26.697091,9.902832984924316
2022/09/12/11:02:26.900736,21.16389274597168
2022/09/12/11:02:27.111587,12.93288516998291
2022/09/12/11:02:27.319566,8.65746021270752
2022/09/12/11:02:27.524400,10.230130195617676
2022/09/12/11:02:27.733167,11.553053855895996
2022/09/12/11:02:27.944081,5.973286151885986
2022/09/12/11:02:28.168005,11.920332908630371
2022/09/12/11:02:28.370917,13.068174362182617
