time,.data
2022/09/08/13:30:49.162753,7.807678315001041e-20
2022/09/08/13:30:49.373956,7.807678315001041e-20
2022/09/08/13:30:49.600452,7.807678315001041e-20
2022/09/08/13:30:49.811247,7.807678315001041e-20
2022/09/08/13:30:50.021012,7.807678315001041e-20
2022/09/08/13:30:50.228278,7.807678315001041e-20
2022/09/08/13:30:50.438375,9.350333322025785e-20
2022/09/08/13:30:50.646797,7.807678315001041e-20
2022/09/08/13:30:50.860019,9.350333322025785e-20
2022/09/08/13:30:51.063428,7.807678315001041e-20
2022/09/08/13:30:51.273261,7.807678315001041e-20
2022/09/08/13:30:51.482117,7.807678315001041e-20
2022/09/08/13:30:51.695357,6.794557711256779e-19
2022/09/08/13:30:51.898404,7.807678315001041e-20
2022/09/08/13:30:52.123566,0.7281971573829651
2022/09/08/13:30:52.334926,3.3108768463134766
2022/09/08/13:30:52.537057,3.700263023376465
2022/09/08/13:30:52.745966,11.817240715026855
2022/09/08/13:30:52.951854,9.99783992767334
2022/09/08/13:30:53.156956,11.7708101272583
2022/09/08/13:30:53.362493,3.3843016624450684
2022/09/08/13:30:53.570537,9.004634857177734
2022/09/08/13:30:53.774178,7.868856906890869
2022/09/08/13:30:53.978844,14.526806831359863
2022/09/08/13:30:54.189940,6.634639263153076
2022/09/08/13:30:54.395797,2.9927945137023926
2022/09/08/13:30:54.599619,10.491564750671387
2022/09/08/13:30:54.818542,9.287213325500488
2022/09/08/13:30:55.029245,7.754903793334961
