time,.data
2022/09/12/16:49:00.560313,5.532393694474917e-26
2022/09/12/16:49:00.767903,5.532393694474917e-26
2022/09/12/16:49:00.976278,5.532393694474917e-26
2022/09/12/16:49:01.185140,5.532393694474917e-26
2022/09/12/16:49:01.396232,5.532393694474917e-26
2022/09/12/16:49:01.603644,5.532393694474917e-26
2022/09/12/16:49:01.813720,5.532393694474917e-26
2022/09/12/16:49:02.026098,5.532393694474917e-26
2022/09/12/16:49:02.234335,5.532393694474917e-26
2022/09/12/16:49:02.442451,5.532393694474917e-26
2022/09/12/16:49:02.653656,5.532393694474917e-26
2022/09/12/16:49:02.860993,5.532393694474917e-26
2022/09/12/16:49:03.088086,5.532393694474917e-26
2022/09/12/16:49:03.298151,5.532393694474917e-26
2022/09/12/16:49:03.503485,5.532393694474917e-26
2022/09/12/16:49:03.713720,5.532393694474917e-26
2022/09/12/16:49:03.921118,5.532393694474917e-26
2022/09/12/16:49:04.132078,5.532393694474917e-26
2022/09/12/16:49:04.345328,5.532393694474917e-26
2022/09/12/16:49:04.554565,5.532393694474917e-26
2022/09/12/16:49:04.764007,5.532393694474917e-26
2022/09/12/16:49:04.970595,5.532393694474917e-26
2022/09/12/16:49:05.178900,5.532393694474917e-26
2022/09/12/16:49:05.388481,5.532393694474917e-26
2022/09/12/16:49:05.612540,5.532393694474917e-26
2022/09/12/16:49:05.821471,7.418950358487408e-25
2022/09/12/16:49:06.030689,5.532393694474917e-26
2022/09/12/16:49:06.239253,2.886471634487628e-25
2022/09/12/16:49:06.449789,5.532393694474917e-26
2022/09/12/16:49:06.660961,5.532393694474917e-26
2022/09/12/16:49:06.870014,5.532393694474917e-26
2022/09/12/16:49:07.078840,5.532393694474917e-26
2022/09/12/16:49:07.288087,5.532393694474917e-26
2022/09/12/16:49:07.496603,5.532393694474917e-26
2022/09/12/16:49:07.705459,5.532393694474917e-26
2022/09/12/16:49:07.914675,9.02048397064209
2022/09/12/16:49:08.137045,14.319986343383789
2022/09/12/16:49:08.345461,8.28486442565918
2022/09/12/16:49:08.558394,3.069814682006836
2022/09/12/16:49:08.763066,3.7480387687683105
2022/09/12/16:49:08.971108,2.928611993789673
2022/09/12/16:49:09.182973,5.692101001739502
2022/09/12/16:49:09.384934,3.6544620990753174
2022/09/12/16:49:09.594103,1.9986642599105835
2022/09/12/16:49:09.804782,5.465359210968018
2022/09/12/16:49:10.013070,2.9520318508148193
2022/09/12/16:49:10.221401,5.436415195465088
