time,.gACT,.gMOD,.gGTO,.gIMC,.gSTA,.gDTA,.gDTB,.gDTC,.gDTS,.gFLT,.gPRA,.gPOA,.gCUA,.gPRB,.gPOB,.gCUB,.gPRC,.gPOC,.gCUC,.gPRS,.gPOS,.gCUS
2022/08/05/09:39:08.210974,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:08.322120,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:08.434198,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:08.546820,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:08.660489,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:08.773608,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:08.887557,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:09.001173,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:09.117764,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:09.250957,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:09.364863,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:09.472756,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:09.593653,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:09.711078,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:09.825677,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:09.936378,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:10.047816,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:10.166647,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:10.274285,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:10.392839,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:10.506993,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:10.632701,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:10.758195,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:10.878753,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:10.997445,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:11.124841,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:11.252008,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:11.368490,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:11.479380,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:11.591927,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:11.703224,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:11.816082,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:11.926799,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:12.041609,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:12.155121,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:12.275924,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:12.402445,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:12.536612,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:12.651802,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:12.769444,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:12.897737,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:13.012917,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:13.133714,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:13.245442,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:13.360468,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:13.476633,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:13.590075,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:13.713998,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:13.842434,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:13.957340,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:14.085856,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:14.197671,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:14.326894,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:14.439821,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:14.556147,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:14.669468,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:14.782933,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:14.894836,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:15.008295,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:15.120862,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:15.242449,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:15.359034,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:15.480438,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:15.616488,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:15.744829,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:15.863207,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:16.007916,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:16.128164,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:16.246419,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:16.357730,1,0,1,3,3,3,3,3,3,0,0,6,0,0,7,0,0,7,0,0,137,0
2022/08/05/09:39:16.472738,1,0,1,3,0,0,0,0,3,0,120,6,1,0,7,3,0,7,3,0,137,0
2022/08/05/09:39:16.595165,1,0,1,3,0,0,0,0,3,0,120,9,2,0,9,2,0,9,2,0,137,0
2022/08/05/09:39:16.709487,1,0,1,3,0,0,0,0,3,0,120,12,2,0,12,2,0,12,2,0,137,0
2022/08/05/09:39:16.852397,1,0,1,3,0,0,0,0,3,0,120,15,2,0,16,2,0,16,2,0,137,0
2022/08/05/09:39:16.975082,1,0,1,3,0,0,0,0,3,0,120,18,2,0,18,2,0,19,2,0,137,0
2022/08/05/09:39:17.089709,1,0,1,3,0,0,0,0,3,0,120,22,2,0,22,2,0,22,2,0,137,0
2022/08/05/09:39:17.202250,1,0,1,3,0,0,0,0,3,0,120,24,2,0,24,2,0,24,2,0,137,0
2022/08/05/09:39:17.318877,1,0,1,3,0,0,0,0,3,0,120,27,2,0,27,2,0,27,2,0,137,0
2022/08/05/09:39:17.445255,1,0,1,3,0,0,0,0,3,0,120,30,2,0,30,2,0,30,2,0,137,0
2022/08/05/09:39:17.556281,1,0,1,3,0,0,0,0,3,0,120,33,2,0,33,2,0,33,2,0,137,0
2022/08/05/09:39:17.679528,1,0,1,3,0,0,0,0,3,0,120,36,2,0,36,2,0,36,2,0,137,0
2022/08/05/09:39:17.792931,1,0,1,3,0,0,0,0,3,0,120,39,2,0,39,2,0,39,2,0,137,0
2022/08/05/09:39:17.916038,1,0,1,3,0,0,0,0,3,0,120,42,2,0,42,2,0,42,2,0,137,0
2022/08/05/09:39:18.028195,1,0,1,3,0,0,0,0,3,0,120,45,2,0,45,2,0,45,2,0,137,0
2022/08/05/09:39:18.140589,1,0,1,3,0,0,0,0,3,0,120,48,2,0,48,2,0,48,2,0,137,0
2022/08/05/09:39:18.252162,1,0,1,3,0,0,0,0,3,0,120,51,2,0,50,2,0,50,2,0,137,0
2022/08/05/09:39:18.367169,1,0,1,3,0,0,0,0,3,0,120,54,2,0,53,2,0,53,2,0,137,0
2022/08/05/09:39:18.478570,1,0,1,3,0,0,0,0,3,0,120,57,2,0,56,2,0,56,2,0,137,0
2022/08/05/09:39:18.592773,1,0,1,3,0,0,0,0,3,0,120,59,2,0,59,2,0,59,2,0,137,0
2022/08/05/09:39:18.711220,1,0,1,3,0,0,0,0,3,0,120,62,2,0,62,2,0,62,2,0,137,0
2022/08/05/09:39:18.824655,1,0,1,3,0,0,0,0,3,0,120,64,15,0,64,8,0,64,6,0,137,0
2022/08/05/09:39:18.941181,1,0,1,3,0,2,0,0,3,0,120,64,0,0,66,0,0,66,19,0,137,0
2022/08/05/09:39:19.053836,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:39:19.167220,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:39:19.280421,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:39:19.396037,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:39:19.510182,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:39:19.623024,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:39:19.736328,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:39:19.859803,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:39:19.973057,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:39:20.089739,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:39:20.207685,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:39:20.333169,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:39:20.472718,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:39:20.603534,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:39:20.718127,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:39:20.839658,1,0,1,3,2,2,2,2,3,0,120,64,0,0,66,0,0,67,0,0,137,0
2022/08/05/09:39:20.949190,1,0,1,3,0,0,0,0,3,0,0,64,3,0,66,3,0,67,3,0,137,0
2022/08/05/09:39:21.062837,1,0,1,3,0,0,0,0,3,0,0,62,2,0,64,2,0,65,2,0,137,0
2022/08/05/09:39:21.177186,1,0,1,3,0,0,0,0,3,0,0,59,2,0,61,2,0,62,2,0,137,0
2022/08/05/09:39:21.294164,1,0,1,3,0,0,0,0,3,0,0,56,2,0,58,2,0,59,2,0,137,0
2022/08/05/09:39:21.408049,1,0,1,3,0,0,0,0,3,0,0,53,2,0,55,2,0,56,2,0,137,0
2022/08/05/09:39:21.523425,1,0,1,3,0,0,0,0,3,0,0,51,2,0,52,2,0,53,2,0,137,0
