time,.gACT,.gMOD,.gGTO,.gIMC,.gSTA,.gDTA,.gDTB,.gDTC,.gDTS,.gFLT,.gPRA,.gPOA,.gCUA,.gPRB,.gPOB,.gCUB,.gPRC,.gPOC,.gCUC,.gPRS,.gPOS,.gCUS
2022/09/08/15:27:23.604696,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:23.710201,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:23.818367,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:23.925605,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:24.033082,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:24.139582,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:24.245803,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:24.352686,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:24.459090,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:24.565539,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:24.674437,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:24.782907,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:24.890512,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:24.998969,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:25.105378,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:25.212080,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:25.319073,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/15:27:25.426506,1,0,1,3,2,2,2,2,3,0,120,62,0,0,65,0,0,66,0,0,137,0
