time,.data
2022/09/07/14:37:45.102260,18.596874237060547
2022/09/07/14:37:45.309258,6.9040141105651855
2022/09/07/14:37:45.511369,13.814753532409668
2022/09/07/14:37:45.717361,6.9042253494262695
2022/09/07/14:37:45.920527,15.12838363647461
2022/09/07/14:37:46.122932,7.340542793273926
2022/09/07/14:37:46.326838,11.953665733337402
2022/09/07/14:37:46.533810,8.941550254821777
2022/09/07/14:37:46.735949,10.03425121307373
2022/09/07/14:37:46.935840,6.494633674621582
2022/09/07/14:37:47.141988,18.010135650634766
2022/09/07/14:37:47.347280,9.22707462310791
2022/09/07/14:37:47.569187,16.569704055786133
2022/09/07/14:37:47.767769,10.988397598266602
2022/09/07/14:37:47.976474,16.08688735961914
2022/09/07/14:37:48.177273,10.988397598266602
2022/09/07/14:37:48.378963,14.691822052001953
2022/09/07/14:37:48.584775,9.294336318969727
2022/09/07/14:37:48.790489,8.678489685058594
2022/09/07/14:37:48.987985,10.649994850158691
2022/09/07/14:37:49.193895,16.933937072753906
2022/09/07/14:37:49.394307,10.333992004394531
2022/09/07/14:37:49.598420,8.941550254821777
2022/09/07/14:37:49.805465,18.55265998840332
2022/09/07/14:37:50.008371,7.735787868499756
2022/09/07/14:37:50.225684,18.016183853149414
2022/09/07/14:37:50.434075,12.305858612060547
2022/09/07/14:37:50.635818,16.449291229248047
2022/09/07/14:37:50.835819,10.335411071777344
2022/09/07/14:37:51.042262,12.305858612060547
2022/09/07/14:37:51.249448,13.806534767150879
2022/09/07/14:37:51.451304,9.505167961120605
2022/09/07/14:37:51.650956,16.443769454956055
2022/09/07/14:37:51.857058,11.948195457458496
2022/09/07/14:37:52.061450,6.700080394744873
2022/09/07/14:37:52.264792,17.48881721496582
2022/09/07/14:37:52.468127,22.14440155029297
2022/09/07/14:37:52.670587,41.944522857666016
2022/09/07/14:37:52.896221,5.532393694474917e-26
2022/09/07/14:37:53.106446,5.532393694474917e-26
2022/09/07/14:37:53.309137,5.484271946661271e-26
2022/09/07/14:37:53.518739,5.532393694474917e-26
2022/09/07/14:37:53.731330,5.532393694474917e-26
2022/09/07/14:37:53.939228,5.532393694474917e-26
2022/09/07/14:37:54.144983,5.532393694474917e-26
2022/09/07/14:37:54.353409,5.532393694474917e-26
2022/09/07/14:37:54.560428,5.532393694474917e-26
2022/09/07/14:37:54.769300,5.532393694474917e-26
2022/09/07/14:37:54.978095,5.532393694474917e-26
2022/09/07/14:37:55.184943,5.532393694474917e-26
2022/09/07/14:37:55.411068,5.532393694474917e-26
2022/09/07/14:37:55.620309,5.532393694474917e-26
2022/09/07/14:37:55.828835,5.532393694474917e-26
2022/09/07/14:37:56.033935,5.532393694474917e-26
2022/09/07/14:37:56.241844,5.532393694474917e-26
2022/09/07/14:37:56.452908,5.532393694474917e-26
2022/09/07/14:37:56.660618,5.532393694474917e-26
2022/09/07/14:37:56.868237,5.532393694474917e-26
2022/09/07/14:37:57.073038,5.532393694474917e-26
2022/09/07/14:37:57.284055,5.532393694474917e-26
2022/09/07/14:37:57.491906,5.532393694474917e-26
2022/09/07/14:37:57.701150,5.532393694474917e-26
2022/09/07/14:37:57.925206,5.532393694474917e-26
2022/09/07/14:37:58.137478,5.532393694474917e-26
2022/09/07/14:37:58.342702,5.532393694474917e-26
2022/09/07/14:37:58.549156,5.532393694474917e-26
2022/09/07/14:37:58.758083,5.532393694474917e-26
2022/09/07/14:37:58.967177,5.532393694474917e-26
2022/09/07/14:37:59.174865,5.532393694474917e-26
2022/09/07/14:37:59.383600,5.528796365487593e-26
2022/09/07/14:37:59.590437,5.532393694474917e-26
2022/09/07/14:37:59.798742,5.532393694474917e-26
2022/09/07/14:38:00.007551,6.975283233414661e-17
2022/09/07/14:38:00.212486,5.341035842895508
2022/09/07/14:38:00.432921,5.1239776611328125
2022/09/07/14:38:00.636390,4.725546360015869
2022/09/07/14:38:00.841145,2.7113354206085205
2022/09/07/14:38:01.050052,0.03362847492098808
2022/09/07/14:38:01.259481,5.532393694474917e-26
2022/09/07/14:38:01.465786,3.1598756313323975
2022/09/07/14:38:01.669367,3.8336434364318848
2022/09/07/14:38:01.875615,6.812864303588867
2022/09/07/14:38:02.075438,18.35723114013672
2022/09/07/14:38:02.280917,17.221881866455078
2022/09/07/14:38:02.485706,9.212162017822266
2022/09/07/14:38:02.688500,26.36260986328125
2022/09/07/14:38:02.892279,12.309990882873535
2022/09/07/14:38:03.113147,14.335071563720703
2022/09/07/14:38:03.315922,17.49175262451172
2022/09/07/14:38:03.519974,10.036088943481445
2022/09/07/14:38:03.720867,1.8054221868515015
2022/09/07/14:38:03.930286,9.508069038391113
2022/09/07/14:38:04.132513,10.988397598266602
2022/09/07/14:38:04.336698,12.703076362609863
2022/09/07/14:38:04.541855,16.98440170288086
2022/09/07/14:38:04.744829,17.49175262451172
2022/09/07/14:38:04.947553,20.218158721923828
2022/09/07/14:38:05.152421,6.3037543296813965
2022/09/07/14:38:05.357297,48.489742279052734
2022/09/07/14:38:05.560241,5.797374725341797
