time,.gACT,.gMOD,.gGTO,.gIMC,.gSTA,.gDTA,.gDTB,.gDTC,.gDTS,.gFLT,.gPRA,.gPOA,.gCUA,.gPRB,.gPOB,.gCUB,.gPRC,.gPOC,.gCUC,.gPRS,.gPOS,.gCUS
2022/09/09/15:29:10.000882,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/09/15:29:10.106887,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/09/15:29:10.218610,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/09/15:29:10.324193,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/09/15:29:10.430543,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/09/15:29:10.537114,1,0,1,3,0,0,0,0,3,0,255,6,2,0,6,3,0,6,2,0,137,0
2022/09/09/15:29:10.646380,1,0,1,3,0,0,0,0,3,0,255,9,2,0,9,2,0,9,1,0,137,0
2022/09/09/15:29:10.754375,1,0,1,3,0,0,0,0,3,0,255,11,2,0,11,2,0,11,2,0,137,0
2022/09/09/15:29:10.862822,1,0,1,3,0,0,0,0,3,0,255,14,2,0,14,2,0,14,2,0,137,0
2022/09/09/15:29:10.968689,1,0,1,3,0,0,0,0,3,0,255,17,2,0,17,2,0,17,2,0,137,0
2022/09/09/15:29:11.076397,1,0,1,3,0,0,0,0,3,0,255,20,2,0,20,2,0,20,2,0,137,0
2022/09/09/15:29:11.185434,1,0,1,3,0,0,0,0,3,0,255,22,2,0,22,2,0,22,2,0,137,0
2022/09/09/15:29:11.288977,1,0,1,3,0,0,0,0,3,0,255,25,2,0,25,2,0,25,2,0,137,0
2022/09/09/15:29:11.394718,1,0,1,3,0,0,0,0,3,0,255,28,2,0,28,2,0,28,2,0,137,0
2022/09/09/15:29:11.499940,1,0,1,3,0,0,0,0,3,0,255,30,2,0,30,2,0,30,2,0,137,0
2022/09/09/15:29:11.608856,1,0,1,3,0,0,0,0,3,0,255,33,2,0,33,2,0,33,2,0,137,0
2022/09/09/15:29:11.719086,1,0,1,3,0,0,0,0,3,0,255,36,2,0,36,2,0,36,2,0,137,0
2022/09/09/15:29:11.822373,1,0,1,3,0,0,0,0,3,0,255,39,2,0,39,2,0,39,2,0,137,0
2022/09/09/15:29:11.927570,1,0,1,3,0,0,0,0,3,0,255,41,2,0,41,2,0,41,2,0,137,0
2022/09/09/15:29:12.033576,1,0,1,3,0,0,0,0,3,0,255,44,2,0,44,2,0,44,2,0,137,0
2022/09/09/15:29:12.141945,1,0,1,3,0,0,0,0,3,0,255,47,2,0,47,2,0,47,2,0,137,0
2022/09/09/15:29:12.247120,1,0,1,3,0,0,0,0,3,0,255,50,2,0,49,2,0,49,2,0,137,0
2022/09/09/15:29:12.355210,1,0,1,3,0,0,0,0,3,0,255,52,2,0,52,2,0,52,2,0,137,0
2022/09/09/15:29:12.461736,1,0,1,3,0,0,0,0,3,0,255,55,2,0,55,2,0,55,2,0,137,0
2022/09/09/15:29:12.571358,1,0,1,3,0,0,0,0,3,0,255,58,2,0,58,2,0,58,2,0,137,0
2022/09/09/15:29:12.678222,1,0,1,3,0,0,0,0,3,0,255,60,2,0,60,2,0,60,2,0,137,0
2022/09/09/15:29:12.784008,1,0,1,3,0,0,0,0,3,0,255,63,4,0,63,2,0,63,4,0,137,0
2022/09/09/15:29:12.889576,1,0,1,3,0,0,0,0,3,0,255,64,21,0,65,5,0,65,11,0,137,0
2022/09/09/15:29:12.994721,1,0,1,3,0,2,0,0,3,0,255,65,0,0,67,13,0,66,29,0,137,0
2022/09/09/15:29:13.104026,1,0,1,3,0,2,0,2,3,0,255,65,0,0,69,28,0,67,0,0,137,0
2022/09/09/15:29:13.211023,1,0,1,3,2,2,2,2,3,0,255,65,0,0,69,0,0,67,0,0,137,0
2022/09/09/15:29:13.316824,1,0,1,3,2,2,2,2,3,0,255,65,0,0,69,0,0,67,0,0,137,0
2022/09/09/15:29:13.423079,1,0,1,3,2,2,2,2,3,0,255,65,0,0,69,0,0,67,0,0,137,0
2022/09/09/15:29:13.532329,1,0,1,3,2,2,2,2,3,0,255,65,0,0,69,0,0,67,0,0,137,0
2022/09/09/15:29:13.636987,1,0,1,3,2,2,2,2,3,0,255,65,0,0,69,0,0,67,0,0,137,0
2022/09/09/15:29:13.742396,1,0,1,3,0,0,0,0,3,0,0,65,2,0,69,2,0,67,2,0,137,0
2022/09/09/15:29:13.851055,1,0,1,3,0,0,0,0,3,0,255,63,1,0,67,1,0,65,1,0,137,0
2022/09/09/15:29:13.957708,1,0,1,3,0,0,0,0,3,0,255,64,21,0,68,16,0,66,17,0,137,0
2022/09/09/15:29:14.064084,1,0,1,3,0,2,0,0,3,0,255,64,0,0,70,33,0,68,32,0,137,0
2022/09/09/15:29:14.170558,1,0,1,3,2,2,2,2,3,0,255,64,0,0,70,0,0,68,0,0,137,0
2022/09/09/15:29:14.275997,1,0,1,3,2,2,2,2,3,0,255,64,0,0,70,0,0,68,0,0,137,0
2022/09/09/15:29:14.385634,1,0,1,3,2,2,2,2,3,0,255,64,0,0,70,0,0,68,0,0,137,0
2022/09/09/15:29:14.492194,1,0,1,3,2,2,2,2,3,0,255,64,0,0,70,0,0,68,0,0,137,0
2022/09/09/15:29:14.598477,1,0,1,3,2,2,2,2,3,0,255,64,0,0,70,0,0,68,0,0,137,0
2022/09/09/15:29:14.705448,1,0,1,3,2,2,2,2,3,0,255,64,0,0,70,0,0,68,0,0,137,0
2022/09/09/15:29:14.812102,1,0,1,3,2,2,2,2,3,0,255,64,0,0,70,0,0,68,0,0,137,0
2022/09/09/15:29:14.918278,1,0,1,3,2,2,2,2,3,0,255,64,0,0,70,0,0,68,0,0,137,0
2022/09/09/15:29:15.023422,1,0,1,3,2,2,2,2,3,0,255,64,0,0,70,0,0,68,0,0,137,0
2022/09/09/15:29:15.129836,1,0,1,3,2,2,2,2,3,0,255,64,0,0,70,0,0,68,0,0,137,0
2022/09/09/15:29:15.238514,1,0,1,3,2,2,2,2,3,0,255,64,0,0,70,0,0,68,0,0,137,0
2022/09/09/15:29:15.346076,1,0,1,3,2,2,2,2,3,0,255,64,0,0,70,0,0,68,0,0,137,0
2022/09/09/15:29:15.453116,1,0,1,3,2,2,2,2,3,0,255,64,0,0,70,0,0,68,0,0,137,0
2022/09/09/15:29:15.559241,1,0,1,3,2,2,2,2,3,0,255,64,0,0,70,0,0,68,0,0,137,0
2022/09/09/15:29:15.665452,1,0,1,3,2,2,2,2,3,0,255,64,0,0,70,0,0,68,0,0,137,0
2022/09/09/15:29:15.775217,1,0,1,3,2,2,2,2,3,0,255,64,0,0,70,0,0,68,0,0,137,0
