time,.gACT,.gMOD,.gGTO,.gIMC,.gSTA,.gDTA,.gDTB,.gDTC,.gDTS,.gFLT,.gPRA,.gPOA,.gCUA,.gPRB,.gPOB,.gCUB,.gPRC,.gPOC,.gCUC,.gPRS,.gPOS,.gCUS
2022/09/12/10:52:52.737427,1,0,1,3,0,0,0,0,3,0,255,55,2,0,54,2,0,55,2,0,137,0
2022/09/12/10:52:52.847931,1,0,1,3,0,0,0,0,3,0,255,57,2,0,57,2,0,57,2,0,137,0
2022/09/12/10:52:52.954574,1,0,1,3,0,0,0,0,3,0,255,60,2,0,60,2,0,60,2,0,137,0
2022/09/12/10:52:53.061656,1,0,1,3,0,0,0,0,3,0,255,63,2,0,63,2,0,63,2,0,137,0
2022/09/12/10:52:53.171610,1,0,1,3,0,0,0,0,3,0,255,65,2,0,65,2,0,65,2,0,137,0
2022/09/12/10:52:53.279805,1,0,1,3,0,0,0,0,3,0,255,68,2,0,68,2,0,68,3,0,137,0
2022/09/12/10:52:53.388599,1,0,1,3,0,0,0,0,3,0,255,70,5,0,71,2,0,70,6,0,137,0
2022/09/12/10:52:53.495072,1,0,1,3,0,0,0,0,3,0,255,73,10,0,73,2,0,73,9,0,137,0
2022/09/12/10:52:53.606102,1,0,1,3,0,0,0,0,3,0,255,75,14,0,76,2,0,75,13,0,137,0
2022/09/12/10:52:53.715447,1,0,1,3,0,0,0,0,3,0,255,78,20,0,79,2,0,78,19,0,137,0
2022/09/12/10:52:53.826776,1,0,1,3,0,0,0,0,3,0,255,80,29,0,82,2,0,80,29,0,137,0
2022/09/12/10:52:53.934485,1,0,1,3,0,0,0,0,3,0,255,83,38,0,84,2,0,83,36,0,137,0
2022/09/12/10:52:54.041612,1,0,1,3,0,2,0,0,3,0,255,83,0,0,87,2,0,85,35,0,137,0
2022/09/12/10:52:54.150002,1,0,1,3,0,2,0,2,3,0,255,83,0,0,89,2,0,86,0,0,137,0
2022/09/12/10:52:54.258640,1,0,1,3,0,2,0,2,3,0,255,83,0,0,92,2,0,86,0,0,137,0
2022/09/12/10:52:54.364501,1,0,1,3,0,2,0,2,3,0,255,83,0,0,95,2,0,86,0,0,137,0
2022/09/12/10:52:54.474282,1,0,1,3,0,2,0,2,3,0,255,83,0,0,97,2,0,86,0,0,137,0
2022/09/12/10:52:54.582526,1,0,1,3,0,2,0,2,3,0,255,83,0,0,100,2,0,86,0,0,137,0
2022/09/12/10:52:54.688454,1,0,1,3,0,2,0,2,3,0,255,83,0,0,103,2,0,86,0,0,137,0
2022/09/12/10:52:54.795260,1,0,1,3,0,2,0,2,3,0,255,83,0,0,106,2,0,86,0,0,137,0
2022/09/12/10:52:54.904220,1,0,1,3,0,0,0,0,3,0,0,83,1,0,108,3,0,86,1,0,137,0
2022/09/12/10:52:55.015893,1,0,1,3,0,0,0,0,3,0,0,81,4,0,105,2,0,84,3,0,137,0
2022/09/12/10:52:55.122839,1,0,1,3,0,0,0,0,3,0,0,78,3,0,102,2,0,81,3,0,137,0
2022/09/12/10:52:55.232877,1,0,1,3,0,0,0,0,3,0,255,76,5,0,100,4,0,79,5,0,137,0
2022/09/12/10:52:55.338344,1,0,1,3,0,0,0,0,3,0,255,78,16,0,103,2,0,81,18,0,137,0
2022/09/12/10:52:55.445144,1,0,1,3,0,0,0,0,3,0,255,80,18,0,105,2,0,83,25,0,137,0
2022/09/12/10:52:55.552966,1,0,1,3,0,2,0,2,3,0,255,80,0,0,108,2,0,84,0,0,137,0
2022/09/12/10:52:55.659084,1,0,1,3,0,2,0,2,3,0,255,80,0,0,111,2,0,84,0,0,137,0
2022/09/12/10:52:55.768278,1,0,1,3,0,2,0,2,3,0,255,80,0,0,113,2,0,84,0,0,137,0
2022/09/12/10:52:55.874529,1,0,1,3,0,2,0,2,3,0,255,80,0,0,116,2,0,84,0,0,137,0
2022/09/12/10:52:55.981846,1,0,1,3,0,2,0,2,3,0,255,80,0,0,119,2,0,84,0,0,137,0
2022/09/12/10:52:56.087203,1,0,1,3,0,2,0,2,3,0,255,80,0,0,122,2,0,84,0,0,137,0
2022/09/12/10:52:56.193330,1,0,1,3,0,2,0,2,3,0,255,80,0,0,124,2,0,84,0,0,137,0
2022/09/12/10:52:56.300157,1,0,1,3,0,2,0,2,3,0,255,80,0,0,127,2,0,84,0,0,137,0
2022/09/12/10:52:56.407534,1,0,1,3,0,2,0,2,3,0,255,80,0,0,130,2,0,84,0,0,137,0
2022/09/12/10:52:56.513952,1,0,1,3,0,2,0,2,3,0,255,80,0,0,133,2,0,84,0,0,137,0
2022/09/12/10:52:56.621904,1,0,1,3,0,2,0,2,3,0,255,80,0,0,135,2,0,84,0,0,137,0
2022/09/12/10:52:56.729163,1,0,1,3,0,2,0,2,3,0,255,80,0,0,138,2,0,84,0,0,137,0
2022/09/12/10:52:56.835529,1,0,1,3,0,2,0,2,3,0,255,80,0,0,141,2,0,84,0,0,137,0
2022/09/12/10:52:56.942505,1,0,1,3,0,2,0,2,3,0,255,80,0,0,144,2,0,84,0,0,137,0
2022/09/12/10:52:57.049629,1,0,1,3,0,2,0,2,3,0,255,80,0,0,146,2,0,84,0,0,137,0
2022/09/12/10:52:57.163027,1,0,1,3,0,2,0,2,3,0,255,80,0,0,149,2,0,84,0,0,137,0
2022/09/12/10:52:57.271214,1,0,1,3,0,2,0,2,3,0,255,80,0,0,152,2,0,84,0,0,137,0
2022/09/12/10:52:57.380557,1,0,1,3,0,2,0,2,3,0,255,80,0,0,155,2,0,84,0,0,137,0
2022/09/12/10:52:57.487964,1,0,1,3,0,2,0,2,3,0,255,80,0,0,158,2,0,84,0,0,137,0
2022/09/12/10:52:57.596111,1,0,1,3,0,2,0,2,3,0,255,80,0,0,160,3,0,84,0,0,137,0
2022/09/12/10:52:57.704117,1,0,1,3,0,2,0,2,3,0,255,80,0,0,163,3,0,84,0,0,137,0
2022/09/12/10:52:57.811785,1,0,1,3,0,2,0,2,3,0,255,80,0,0,166,3,0,84,0,0,137,0
2022/09/12/10:52:57.921855,1,0,1,3,0,2,0,2,3,0,255,80,0,0,169,3,0,84,0,0,137,0
2022/09/12/10:52:58.030861,1,0,1,3,0,2,0,2,3,0,255,80,0,0,171,3,0,84,0,0,137,0
2022/09/12/10:52:58.139193,1,0,1,3,0,2,0,2,3,0,255,80,0,0,174,3,0,84,0,0,137,0
2022/09/12/10:52:58.244453,1,0,1,3,0,2,0,2,3,0,255,80,0,0,177,3,0,84,0,0,137,0
2022/09/12/10:52:58.352871,1,0,1,3,0,2,0,2,3,0,255,80,0,0,180,3,0,84,0,0,137,0
2022/09/12/10:52:58.466776,1,0,1,3,0,2,0,2,3,0,255,80,0,0,183,3,0,84,0,0,137,0
2022/09/12/10:52:58.580102,1,0,1,3,0,2,0,2,3,0,255,80,0,0,186,3,0,84,0,0,137,0
2022/09/12/10:52:58.688213,1,0,1,3,0,2,0,2,3,0,255,80,0,0,188,3,0,84,0,0,137,0
2022/09/12/10:52:58.797882,1,0,1,3,0,2,0,2,3,0,255,80,0,0,191,3,0,84,0,0,137,0
2022/09/12/10:52:58.908445,1,0,1,3,0,2,0,2,3,0,255,80,0,0,194,3,0,84,0,0,137,0
2022/09/12/10:52:59.014238,1,0,1,3,0,2,0,2,3,0,255,80,0,0,197,3,0,84,0,0,137,0
2022/09/12/10:52:59.121619,1,0,1,3,0,2,0,2,3,0,255,80,0,0,200,3,0,84,0,0,137,0
2022/09/12/10:52:59.229258,1,0,1,3,0,2,0,2,3,0,255,80,0,0,202,3,0,84,0,0,137,0
2022/09/12/10:52:59.335035,1,0,1,3,0,2,0,2,3,0,255,80,0,0,205,3,0,84,0,0,137,0
2022/09/12/10:52:59.444696,1,0,1,3,0,2,0,2,3,0,255,80,0,0,208,3,0,84,0,0,137,0
2022/09/12/10:52:59.552330,1,0,1,3,0,2,0,2,3,0,255,80,0,0,211,3,0,84,0,0,137,0
2022/09/12/10:52:59.659300,1,0,1,3,0,2,0,2,3,0,255,80,0,0,213,3,0,84,0,0,137,0
2022/09/12/10:52:59.767524,1,0,1,3,0,2,0,2,3,0,255,80,0,0,216,3,0,84,0,0,137,0
2022/09/12/10:52:59.874807,1,0,1,3,0,2,0,2,3,0,255,80,0,0,219,3,0,84,0,0,137,0
