time,.gACT,.gMOD,.gGTO,.gIMC,.gSTA,.gDTA,.gDTB,.gDTC,.gDTS,.gFLT,.gPRA,.gPOA,.gCUA,.gPRB,.gPOB,.gCUB,.gPRC,.gPOC,.gCUC,.gPRS,.gPOS,.gCUS
2022/09/12/10:48:11.260894,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/12/10:48:11.369374,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/12/10:48:11.476169,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/12/10:48:11.582429,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/12/10:48:11.689136,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/12/10:48:11.795902,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/12/10:48:11.901643,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/12/10:48:12.008274,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/12/10:48:12.114552,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/12/10:48:12.220849,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/12/10:48:12.327392,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/12/10:48:12.433959,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/12/10:48:12.541172,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/12/10:48:12.647354,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/12/10:48:12.754034,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/12/10:48:12.859966,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/12/10:48:12.966489,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/12/10:48:13.073277,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/12/10:48:13.179636,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/12/10:48:13.286054,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/12/10:48:13.392473,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/12/10:48:13.498522,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/12/10:48:13.605512,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/12/10:48:13.712299,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/12/10:48:13.820791,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/12/10:48:13.927898,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/12/10:48:14.035691,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/12/10:48:14.143266,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/12/10:48:14.250617,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/12/10:48:14.356191,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/12/10:48:14.461676,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/12/10:48:14.571259,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/12/10:48:14.681058,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/12/10:48:14.787688,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/12/10:48:14.894657,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/12/10:48:15.002262,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/12/10:48:15.109215,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/12/10:48:15.214913,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/12/10:48:15.323296,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/12/10:48:15.430264,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/12/10:48:15.538280,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/12/10:48:15.645869,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/12/10:48:15.752171,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/12/10:48:15.857990,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/12/10:48:15.964628,1,0,1,3,3,3,3,3,3,0,0,6,0,0,6,0,0,6,0,0,137,0
2022/09/12/10:48:16.070750,1,0,1,3,0,0,0,0,3,0,255,7,1,0,6,0,0,7,1,0,137,0
2022/09/12/10:48:16.178189,1,0,1,3,0,0,0,0,3,0,255,9,2,0,7,2,0,9,2,0,137,0
2022/09/12/10:48:16.287816,1,0,1,3,0,0,0,0,3,0,255,11,2,0,10,2,0,11,2,0,137,0
2022/09/12/10:48:16.394991,1,0,1,3,0,0,0,0,3,0,255,14,2,0,13,2,0,14,2,0,137,0
2022/09/12/10:48:16.501293,1,0,1,3,0,0,0,0,3,0,255,17,2,0,17,2,0,17,2,0,137,0
2022/09/12/10:48:16.611566,1,0,1,3,0,0,0,0,3,0,255,19,2,0,19,2,0,19,2,0,137,0
2022/09/12/10:48:16.722008,1,0,1,3,0,0,0,0,3,0,255,22,2,0,22,2,0,22,2,0,137,0
2022/09/12/10:48:16.827500,1,0,1,3,0,0,0,0,3,0,255,25,2,0,25,2,0,25,2,0,137,0
2022/09/12/10:48:16.934407,1,0,1,3,0,0,0,0,3,0,255,28,2,0,28,2,0,28,2,0,137,0
2022/09/12/10:48:17.041603,1,0,1,3,0,0,0,0,3,0,255,31,2,0,31,2,0,31,2,0,137,0
2022/09/12/10:48:17.148817,1,0,1,3,0,0,0,0,3,0,255,33,2,0,33,2,0,33,2,0,137,0
2022/09/12/10:48:17.254235,1,0,1,3,0,0,0,0,3,0,255,36,2,0,36,2,0,36,2,0,137,0
2022/09/12/10:48:17.360921,1,0,1,3,0,0,0,0,3,0,255,39,2,0,39,2,0,39,2,0,137,0
2022/09/12/10:48:17.467672,1,0,1,3,0,0,0,0,3,0,255,41,2,0,41,2,0,41,2,0,137,0
2022/09/12/10:48:17.574086,1,0,1,3,0,0,0,0,3,0,255,44,2,0,44,2,0,44,2,0,137,0
2022/09/12/10:48:17.681515,1,0,1,3,0,0,0,0,3,0,255,47,2,0,47,2,0,47,2,0,137,0
2022/09/12/10:48:17.787051,1,0,1,3,0,0,0,0,3,0,255,49,2,0,49,2,0,49,2,0,137,0
2022/09/12/10:48:17.893936,1,0,1,3,0,0,0,0,3,0,255,52,2,0,52,2,0,52,2,0,137,0
2022/09/12/10:48:18.000274,1,0,1,3,0,0,0,0,3,0,255,55,2,0,55,2,0,55,2,0,137,0
2022/09/12/10:48:18.105144,1,0,1,3,0,0,0,0,3,0,255,57,2,0,57,2,0,57,2,0,137,0
2022/09/12/10:48:18.213877,1,0,1,3,0,0,0,0,3,0,255,60,2,0,60,2,0,60,2,0,137,0
2022/09/12/10:48:18.320742,1,0,1,3,0,0,0,0,3,0,255,63,2,0,63,2,0,63,2,0,137,0
2022/09/12/10:48:18.428211,1,0,1,3,0,0,0,0,3,0,255,65,2,0,65,2,0,65,2,0,137,0
2022/09/12/10:48:18.533319,1,0,1,3,0,0,0,0,3,0,255,68,3,0,68,2,0,68,3,0,137,0
2022/09/12/10:48:18.638803,1,0,1,3,0,0,0,0,3,0,255,70,6,0,71,2,0,70,6,0,137,0
2022/09/12/10:48:18.746904,1,0,1,3,0,0,0,0,3,0,255,72,10,0,73,2,0,73,10,0,137,0
2022/09/12/10:48:18.856270,1,0,1,3,0,0,0,0,3,0,255,75,15,0,76,2,0,75,14,0,137,0
2022/09/12/10:48:18.962060,1,0,1,3,0,0,0,0,3,0,255,77,22,0,79,2,0,78,20,0,137,0
2022/09/12/10:48:19.069030,1,0,1,3,0,0,0,0,3,0,255,80,30,0,81,2,0,80,30,0,137,0
2022/09/12/10:48:19.179553,1,0,1,3,0,0,0,0,3,0,0,82,2,0,84,4,0,82,1,0,137,0
2022/09/12/10:48:19.284959,1,0,1,3,0,0,0,0,3,0,0,80,4,0,81,2,0,80,5,0,137,0
2022/09/12/10:48:19.390468,1,0,1,3,0,0,0,0,3,0,255,78,5,0,79,5,0,78,6,0,137,0
2022/09/12/10:48:19.499333,1,0,1,3,0,0,0,0,3,0,255,79,20,0,82,2,0,79,21,0,137,0
2022/09/12/10:48:19.607192,1,0,1,3,0,0,0,0,3,0,255,82,31,0,84,2,0,82,33,0,137,0
2022/09/12/10:48:19.712609,1,0,1,3,0,2,0,2,3,0,255,82,0,0,87,2,0,82,0,0,137,0
2022/09/12/10:48:19.818429,1,0,1,3,0,2,0,2,3,0,255,82,0,0,90,2,0,82,0,0,137,0
2022/09/12/10:48:19.925166,1,0,1,3,0,2,0,2,3,0,255,82,0,0,92,2,0,82,0,0,137,0
2022/09/12/10:48:20.032080,1,0,1,3,0,2,0,2,3,0,255,82,0,0,95,2,0,82,0,0,137,0
2022/09/12/10:48:20.141991,1,0,1,3,0,2,0,2,3,0,255,82,0,0,98,2,0,82,0,0,137,0
2022/09/12/10:48:20.252303,1,0,1,3,0,2,0,2,3,0,255,82,0,0,101,2,0,82,0,0,137,0
2022/09/12/10:48:20.363218,1,0,1,3,0,2,0,2,3,0,255,82,0,0,103,2,0,82,0,0,137,0
2022/09/12/10:48:20.475771,1,0,1,3,0,2,0,2,3,0,255,82,0,0,106,2,0,82,0,0,137,0
2022/09/12/10:48:20.584047,1,0,1,3,0,2,0,2,3,0,255,82,0,0,109,2,0,82,0,0,137,0
2022/09/12/10:48:20.692371,1,0,1,3,0,2,0,2,3,0,255,82,0,0,112,2,0,82,0,0,137,0
2022/09/12/10:48:20.800174,1,0,1,3,0,2,0,2,3,0,255,82,0,0,115,2,0,82,0,0,137,0
2022/09/12/10:48:20.908904,1,0,1,3,0,2,0,2,3,0,255,82,0,0,117,2,0,82,0,0,137,0
2022/09/12/10:48:21.017865,1,0,1,3,0,2,0,2,3,0,255,82,0,0,120,2,0,82,0,0,137,0
2022/09/12/10:48:21.125302,1,0,1,3,0,2,0,2,3,0,255,82,0,0,123,2,0,82,0,0,137,0
2022/09/12/10:48:21.231105,1,0,1,3,0,2,0,2,3,0,255,82,0,0,126,2,0,82,0,0,137,0
2022/09/12/10:48:21.337296,1,0,1,3,0,2,0,2,3,0,255,82,0,0,128,2,0,82,0,0,137,0
2022/09/12/10:48:21.445857,1,0,1,3,0,2,0,2,3,0,255,82,0,0,131,2,0,82,0,0,137,0
2022/09/12/10:48:21.554904,1,0,1,3,0,2,0,2,3,0,255,82,0,0,134,2,0,82,0,0,137,0
2022/09/12/10:48:21.663021,1,0,1,3,0,2,0,2,3,0,255,82,0,0,137,2,0,82,0,0,137,0
2022/09/12/10:48:21.770643,1,0,1,3,0,2,0,2,3,0,255,82,0,0,140,2,0,82,0,0,137,0
2022/09/12/10:48:21.876885,1,0,1,3,0,2,0,2,3,0,255,82,0,0,142,2,0,82,0,0,137,0
2022/09/12/10:48:21.983163,1,0,1,3,0,2,0,2,3,0,255,82,0,0,145,2,0,82,0,0,137,0
2022/09/12/10:48:22.090195,1,0,1,3,0,2,0,2,3,0,255,82,0,0,148,2,0,82,0,0,137,0
2022/09/12/10:48:22.196622,1,0,1,3,0,2,0,2,3,0,255,82,0,0,150,2,0,82,0,0,137,0
2022/09/12/10:48:22.303560,1,0,1,3,0,2,0,2,3,0,255,82,0,0,153,2,0,82,0,0,137,0
2022/09/12/10:48:22.410001,1,0,1,3,0,2,0,2,3,0,255,82,0,0,156,2,0,82,0,0,137,0
2022/09/12/10:48:22.516260,1,0,1,3,0,2,0,2,3,0,255,82,0,0,159,2,0,82,0,0,137,0
2022/09/12/10:48:22.622808,1,0,1,3,0,2,0,2,3,0,255,82,0,0,161,2,0,82,0,0,137,0
2022/09/12/10:48:22.729074,1,0,1,3,0,2,0,2,3,0,255,82,0,0,164,2,0,82,0,0,137,0
2022/09/12/10:48:22.835223,1,0,1,3,0,2,0,2,3,0,255,82,0,0,167,2,0,82,0,0,137,0
2022/09/12/10:48:22.944000,1,0,1,3,0,2,0,2,3,0,255,82,0,0,170,2,0,82,0,0,137,0
2022/09/12/10:48:23.051964,1,0,1,3,0,2,0,2,3,0,255,82,0,0,173,2,0,82,0,0,137,0
2022/09/12/10:48:23.161049,1,0,1,3,0,2,0,2,3,0,255,82,0,0,175,3,0,82,0,0,137,0
2022/09/12/10:48:23.272833,1,0,1,3,0,2,0,2,3,0,255,82,0,0,178,3,0,82,0,0,137,0
2022/09/12/10:48:23.380147,1,0,1,3,0,2,0,2,3,0,255,82,0,0,181,3,0,82,0,0,137,0
2022/09/12/10:48:23.490027,1,0,1,3,0,2,0,2,3,0,255,82,0,0,184,3,0,82,0,0,137,0
2022/09/12/10:48:23.596537,1,0,1,3,0,2,0,2,3,0,255,82,0,0,186,3,0,82,0,0,137,0
2022/09/12/10:48:23.703227,1,0,1,3,0,2,0,2,3,0,255,82,0,0,189,3,0,82,0,0,137,0
2022/09/12/10:48:23.811633,1,0,1,3,0,2,0,2,3,0,255,82,0,0,192,3,0,82,0,0,137,0
2022/09/12/10:48:23.920791,1,0,1,3,0,2,0,2,3,0,255,82,0,0,195,3,0,82,0,0,137,0
2022/09/12/10:48:24.026763,1,0,1,3,0,2,0,2,3,0,255,82,0,0,197,3,0,82,0,0,137,0
2022/09/12/10:48:24.134791,1,0,1,3,0,2,0,2,3,0,255,82,0,0,200,3,0,82,0,0,137,0
2022/09/12/10:48:24.242816,1,0,1,3,0,2,0,2,3,0,255,82,0,0,203,3,0,82,0,0,137,0
2022/09/12/10:48:24.350854,1,0,1,3,0,2,0,2,3,0,255,82,0,0,206,3,0,82,0,0,137,0
