time,.gACT,.gMOD,.gGTO,.gIMC,.gSTA,.gDTA,.gDTB,.gDTC,.gDTS,.gFLT,.gPRA,.gPOA,.gCUA,.gPRB,.gPOB,.gCUB,.gPRC,.gPOC,.gCUC,.gPRS,.gPOS,.gCUS
2022/09/08/13:07:05.085552,1,0,1,3,0,0,0,0,3,0,255,36,2,0,36,2,0,36,2,0,137,0
2022/09/08/13:07:05.193681,1,0,1,3,0,0,0,0,3,0,255,39,2,0,39,2,0,39,2,0,137,0
2022/09/08/13:07:05.298651,1,0,1,3,0,0,0,0,3,0,255,42,2,0,42,2,0,42,2,0,137,0
2022/09/08/13:07:05.406350,1,0,1,3,0,0,0,0,3,0,255,44,2,0,44,2,0,44,2,0,137,0
2022/09/08/13:07:05.513248,1,0,1,3,0,0,0,0,3,0,255,47,2,0,47,2,0,47,2,0,137,0
2022/09/08/13:07:05.619117,1,0,1,3,0,0,0,0,3,0,255,50,2,0,50,2,0,50,2,0,137,0
2022/09/08/13:07:05.726667,1,0,1,3,0,0,0,0,3,0,255,52,2,0,52,2,0,52,2,0,137,0
2022/09/08/13:07:05.835628,1,0,1,3,0,0,0,0,3,0,255,55,2,0,55,2,0,55,2,0,137,0
2022/09/08/13:07:05.945651,1,0,1,3,0,0,0,0,3,0,255,58,2,0,58,2,0,58,2,0,137,0
2022/09/08/13:07:06.053604,1,0,1,3,0,0,0,0,3,0,255,60,6,0,60,4,0,61,3,0,137,0
2022/09/08/13:07:06.158864,1,0,1,3,0,0,0,0,3,0,255,62,29,0,62,13,0,63,11,0,137,0
2022/09/08/13:07:06.267713,1,0,1,3,0,2,0,0,3,0,255,62,0,0,64,26,0,64,20,0,137,0
2022/09/08/13:07:06.373327,1,0,1,3,0,2,2,0,3,0,255,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/13:07:06.479906,1,0,1,3,2,2,2,2,3,0,255,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/13:07:06.587305,1,0,1,3,2,2,2,2,3,0,255,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/13:07:06.695174,1,0,1,3,2,2,2,2,3,0,255,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/13:07:06.801742,1,0,1,3,2,2,2,2,3,0,255,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/13:07:06.912402,1,0,1,3,2,2,2,2,3,0,255,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/13:07:07.018797,1,0,1,3,2,2,2,2,3,0,255,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/13:07:07.125104,1,0,1,3,2,2,2,2,3,0,255,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/13:07:07.231049,1,0,1,3,2,2,2,2,3,0,255,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/13:07:07.337070,1,0,1,3,2,2,2,2,3,0,255,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/13:07:07.443978,1,0,1,3,2,2,2,2,3,0,255,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/13:07:07.554562,1,0,1,3,2,2,2,2,3,0,255,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/13:07:07.655703,1,0,1,3,2,2,2,2,3,0,255,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/13:07:07.764713,1,0,1,3,2,2,2,2,3,0,255,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/13:07:07.870956,1,0,1,3,2,2,2,2,3,0,255,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/13:07:07.978160,1,0,1,3,2,2,2,2,3,0,255,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/13:07:08.084288,1,0,1,3,2,2,2,2,3,0,255,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/13:07:08.191076,1,0,1,3,2,2,2,2,3,0,255,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/13:07:08.296555,1,0,1,3,2,2,2,2,3,0,255,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/13:07:08.402693,1,0,1,3,2,2,2,2,3,0,255,62,0,0,65,0,0,66,0,0,137,0
2022/09/08/13:07:08.508449,1,0,1,3,2,2,2,2,3,0,255,62,0,0,65,0,0,66,0,0,137,0
